"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,0.5298008405,0,73.81691942,
2e-05,-0.2010597479,2e-05,73.08605883,
4e-05,0.8952311347,4e-05,73.45148913,
6e-05,-1.29735063,6e-05,74.18234972,
8e-05,-0.9319203362,8e-05,73.45148913,
0.0001,-1.29735063,0.0001,73.08605883,
0.00012,-1.662780925,0.00012,73.81691942,
0.00014,-2.028211219,0.00014,73.45148913,
0.00016,-0.9319203362,0.00016,73.08605883,
0.00018,-0.9319203362,0.00018,73.81691942,
0.0002,-0.9319203362,0.0002,73.08605883,
0.00022,-0.566490042,0.00022,73.08605883,
0.00024,0.5298008405,0.00024,73.81691942,
0.00026,0.1643705463,0.00026,73.08605883,
0.00028,0.8952311347,0.00028,73.08605883,
0.0003,0.8952311347,0.0003,73.81691942,
0.00032,0.5298008405,0.00032,73.45148913,
0.00034,0.1643705463,0.00034,73.08605883,
0.00036,-0.2010597479,0.00036,73.81691942,
0.00038,-0.2010597479,0.00038,73.08605883,
0.0004,0.1643705463,0.0004,73.45148913,
0.00042,-0.566490042,0.00042,73.45148913,
0.00044,-0.2010597479,0.00044,73.08605883,
0.00046,1.626091723,0.00046,73.45148913,
0.00048,1.626091723,0.00048,73.81691942,
0.0005,2.356952311,0.0005,73.08605883,
0.00052,1.626091723,0.00052,72.72062854,
0.00054,0.8952311347,0.00054,73.81691942,
0.00056,0.5298008405,0.00056,73.81691942,
0.00058,1.991522017,0.00058,73.45148913,
0.0006,0.8952311347,0.0006,73.81691942,
0.00062,-0.2010597479,0.00062,73.45148913,
0.00064,-1.662780925,0.00064,73.08605883,
0.00066,-0.566490042,0.00066,73.81691942,
0.00068,-0.9319203362,0.00068,73.45148913,
0.0007,0.5298008405,0.0007,73.08605883,
0.00072,1.260661429,0.00072,73.81691942,
0.00074,0.8952311347,0.00074,73.45148913,
0.00076,0.5298008405,0.00076,72.72062854,
0.00078,-1.29735063,0.00078,73.45148913,
0.0008,-0.2010597479,0.0008,73.08605883,
0.00082,0.8952311347,0.00082,73.08605883,
0.00084,-2.393641513,0.00084,73.45148913,
0.00086,-3.124502101,0.00086,73.08605883,
