"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,-1.650838663,0,71.98976795,
2e-05,-0.1891174858,2e-05,72.72062854,
4e-05,-0.1891174858,4e-05,72.35519825,
6e-05,-0.9199780742,6e-05,72.35519825,
8e-05,-0.1891174858,8e-05,71.98976795,
0.0001,0.5417431025,0.0001,72.35519825,
0.00012,0.1763128083,0.00012,71.98976795,
0.00014,2.003464279,0.00014,71.98976795,
0.00016,1.638033985,0.00016,71.98976795,
0.00018,0.5417431025,0.00018,71.98976795,
0.0002,1.272603691,0.0002,71.98976795,
0.00022,1.638033985,0.00022,72.35519825,
0.00024,0.5417431025,0.00024,72.72062854,
0.00026,0.9071733967,0.00026,71.98976795,
0.00028,1.638033985,0.00028,72.72062854,
0.0003,-0.1891174858,0.0003,71.98976795,
0.00032,0.9071733967,0.00032,73.08605883,
0.00034,1.272603691,0.00034,71.98976795,
0.00036,0.5417431025,0.00036,71.98976795,
0.00038,2.003464279,0.00038,72.35519825,
0.0004,2.734324868,0.0004,72.72062854,
0.00042,2.003464279,0.00042,71.98976795,
0.00044,2.003464279,0.00044,72.72062854,
0.00046,0.9071733967,0.00046,72.72062854,
0.00048,0.9071733967,0.00048,71.98976795,
0.0005,0.5417431025,0.0005,72.35519825,
0.00052,0.1763128083,0.00052,72.35519825,
0.00054,0.5417431025,0.00054,71.98976795,
0.00056,0.1763128083,0.00056,72.35519825,
0.00058,-0.1891174858,0.00058,72.72062854,
0.0006,0.9071733967,0.0006,71.62433766,
0.00062,0.1763128083,0.00062,72.35519825,
0.00064,0.9071733967,0.00064,72.35519825,
0.00066,1.272603691,0.00066,71.98976795,
0.00068,0.9071733967,0.00068,72.72062854,
0.0007,-0.55454778,0.0007,72.35519825,
0.00072,-0.9199780742,0.00072,70.89347707,
0.00074,-0.9199780742,0.00074,72.35519825,
0.00076,-3.112559839,0.00076,72.35519825,
0.00078,-1.650838663,0.00078,72.35519825,
0.0008,-2.381699251,0.0008,71.25890736,
0.00082,-0.9199780742,0.00082,72.35519825,
0.00084,-0.9199780742,0.00084,71.25890736,
0.00086,0.9071733967,0.00086,71.98976795,
0.00088,-0.1891174858,0.00088,71.98976795,
0.0009,-0.1891174858,0.0009,71.62433766,
0.00092,0.1763128083,0.00092,72.35519825,
0.00094,1.272603691,0.00094,71.62433766,
0.00096,-0.9199780742,0.00096,71.62433766,
0.00098,-0.55454778,0.00098,72.35519825,
0.001,-0.1891174858,0.001,72.35519825,
0.00102,0.1763128083,0.00102,71.98976795,
0.00104,-0.9199780742,0.00104,72.35519825,
0.00106,-0.9199780742,0.00106,72.35519825,
0.00108,-0.55454778,0.00108,71.62433766,
0.0011,1.272603691,0.0011,72.35519825,
0.00112,1.272603691,0.00112,72.72062854,
0.00114,0.5417431025,0.00114,71.98976795,
0.00116,2.003464279,0.00116,72.72062854,
0.00118,1.272603691,0.00118,72.35519825,
0.0012,0.9071733967,0.0012,71.62433766,
0.00122,0.9071733967,0.00122,72.35519825,
0.00124,1.638033985,0.00124,72.35519825,
0.00126,0.1763128083,0.00126,71.98976795,
0.00128,0.5417431025,0.00128,72.35519825,
0.0013,0.5417431025,0.0013,72.72062854,
0.00132,-0.1891174858,0.00132,72.35519825,
0.00134,2.003464279,0.00134,72.35519825,
0.00136,2.003464279,0.00136,72.35519825,
0.00138,2.003464279,0.00138,71.62433766,
0.0014,2.368894573,0.0014,72.72062854,
0.00142,1.638033985,0.00142,72.35519825,
0.00144,1.272603691,0.00144,71.98976795,
0.00146,1.272603691,0.00146,72.72062854,
0.00148,1.638033985,0.00148,72.35519825,
0.0015,-0.1891174858,0.0015,71.98976795,
0.00152,1.272603691,0.00152,72.35519825,
0.00154,-0.9199780742,0.00154,72.35519825,
0.00156,-0.55454778,0.00156,71.98976795,
0.00158,0.9071733967,0.00158,72.35519825,
