"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,0.1686753152,0,73.45148913,
2e-05,1.995826786,2e-05,73.81691942,
4e-05,0.8995359035,4e-05,73.45148913,
6e-05,0.1686753152,6e-05,73.45148913,
8e-05,0.8995359035,8e-05,74.18234972,
0.0001,-0.9276155673,0.0001,73.81691942,
0.00012,-0.5621852732,0.00012,73.45148913,
0.00014,1.264966198,0.00014,74.18234972,
0.00016,0.8995359035,0.00016,73.81691942,
0.00018,-0.5621852732,0.00018,73.45148913,
0.0002,0.5341056094,0.0002,73.81691942,
0.00022,1.264966198,0.00022,73.45148913,
0.00024,0.5341056094,0.00024,73.08605883,
0.00026,0.1686753152,0.00026,74.18234972,
0.00028,-0.196754979,0.00028,73.81691942,
0.0003,0.1686753152,0.0003,73.45148913,
0.00032,0.5341056094,0.00032,74.18234972,
0.00034,0.1686753152,0.00034,74.18234972,
0.00036,0.5341056094,0.00036,73.45148913,
0.00038,0.8995359035,0.00038,73.81691942,
0.0004,0.5341056094,0.0004,73.81691942,
0.00042,0.5341056094,0.00042,73.45148913,
0.00044,0.5341056094,0.00044,73.81691942,
0.00046,-0.196754979,0.00046,73.81691942,
0.00048,-0.196754979,0.00048,73.45148913,
0.0005,-0.5621852732,0.0005,73.81691942,
0.00052,1.630396492,0.00052,73.45148913,
0.00054,-0.9276155673,0.00054,73.45148913,
0.00056,0.8995359035,0.00056,73.45148913,
0.00058,0.5341056094,0.00058,73.81691942,
0.0006,0.1686753152,0.0006,73.45148913,
0.00062,0.5341056094,0.00062,74.18234972,
0.00064,-0.5621852732,0.00064,73.81691942,
0.00066,0.5341056094,0.00066,73.45148913,
0.00068,0.5341056094,0.00068,73.45148913,
0.0007,0.1686753152,0.0007,73.45148913,
0.00072,0.1686753152,0.00072,73.45148913,
0.00074,0.1686753152,0.00074,73.81691942,
0.00076,-0.196754979,0.00076,73.81691942,
0.00078,0.5341056094,0.00078,73.08605883,
0.0008,0.1686753152,0.0008,73.45148913,
0.00082,0.5341056094,0.00082,73.81691942,
0.00084,-0.196754979,0.00084,73.45148913,
0.00086,1.995826786,0.00086,73.81691942,
0.00088,-0.196754979,0.00088,74.18234972,
0.0009,0.1686753152,0.0009,73.08605883,
0.00092,0.5341056094,0.00092,73.81691942,
0.00094,0.5341056094,0.00094,73.45148913,
0.00096,-0.5621852732,0.00096,73.45148913,
0.00098,-0.196754979,0.00098,73.81691942,
0.001,0.5341056094,0.001,73.45148913,
0.00102,0.1686753152,0.00102,73.08605883,
0.00104,0.8995359035,0.00104,73.81691942,
0.00106,1.264966198,0.00106,73.81691942,
0.00108,0.5341056094,0.00108,73.08605883,
0.0011,0.8995359035,0.0011,73.81691942,
0.00112,-0.196754979,0.00112,73.45148913,
0.00114,0.1686753152,0.00114,73.08605883,
0.00116,0.8995359035,0.00116,73.45148913,
0.00118,0.5341056094,0.00118,73.08605883,
0.0012,0.1686753152,0.0012,73.08605883,
0.00122,0.5341056094,0.00122,73.81691942,
0.00124,-0.5621852732,0.00124,73.45148913,
0.00126,-0.5621852732,0.00126,73.08605883,
0.00128,0.5341056094,0.00128,73.81691942,
0.0013,0.8995359035,0.0013,73.81691942,
0.00132,-0.9276155673,0.00132,73.45148913,
0.00134,0.8995359035,0.00134,73.81691942,
0.00136,-0.9276155673,0.00136,73.45148913,
0.00138,0.5341056094,0.00138,73.45148913,
0.0014,1.264966198,0.0014,73.81691942,
0.00142,0.8995359035,0.00142,73.81691942,
0.00144,-0.196754979,0.00144,73.81691942,
0.00146,-0.5621852732,0.00146,73.81691942,
0.00148,1.264966198,0.00148,74.18234972,
0.0015,0.1686753152,0.0015,73.81691942,
0.00152,0.5341056094,0.00152,73.45148913,
0.00154,0.8995359035,0.00154,73.45148913,
0.00156,-0.5621852732,0.00156,72.72062854,
0.00158,0.1686753152,0.00158,73.81691942,
0.0016,0.5341056094,0.0016,73.81691942,
0.00162,0.5341056094,0.00162,73.45148913,
0.00164,1.630396492,0.00164,73.81691942,
0.00166,0.5341056094,0.00166,73.81691942,
0.00168,-0.196754979,0.00168,73.45148913,
0.0017,0.5341056094,0.0017,73.81691942,
0.00172,0.5341056094,0.00172,73.81691942,
0.00174,0.1686753152,0.00174,73.45148913,
0.00176,0.8995359035,0.00176,73.81691942,
0.00178,-0.5621852732,0.00178,73.45148913,
0.0018,0.5341056094,0.0018,74.18234972,
0.00182,0.1686753152,0.00182,73.45148913,
0.00184,-0.9276155673,0.00184,73.81691942,
0.00186,0.5341056094,0.00186,73.81691942,
0.00188,-0.196754979,0.00188,73.81691942,
0.0019,-0.5621852732,0.0019,73.08605883,
0.00192,-0.5621852732,0.00192,74.18234972,
0.00194,0.5341056094,0.00194,73.81691942,
0.00196,0.1686753152,0.00196,73.45148913,
0.00198,0.1686753152,0.00198,74.18234972,
0.002,0.5341056094,0.002,73.81691942,
0.00202,-0.196754979,0.00202,73.45148913,
0.00204,0.5341056094,0.00204,74.18234972,
0.00206,-0.5621852732,0.00206,73.45148913,
0.00208,0.8995359035,0.00208,73.81691942,
0.0021,0.1686753152,0.0021,74.18234972,
0.00212,0.8995359035,0.00212,74.18234972,
0.00214,0.8995359035,0.00214,74.18234972,
0.00216,-0.196754979,0.00216,73.81691942,
0.00218,0.5341056094,0.00218,73.81691942,
0.0022,-0.196754979,0.0022,74.18234972,
0.00222,0.1686753152,0.00222,73.81691942,
0.00224,0.8995359035,0.00224,73.45148913,
0.00226,0.1686753152,0.00226,73.81691942,
0.00228,1.264966198,0.00228,74.18234972,
0.0023,1.264966198,0.0023,73.45148913,
0.00232,0.5341056094,0.00232,73.81691942,
0.00234,0.1686753152,0.00234,73.81691942,
0.00236,0.8995359035,0.00236,74.18234972,
0.00238,1.264966198,0.00238,73.45148913,
0.0024,0.1686753152,0.0024,73.81691942,
0.00242,-0.196754979,0.00242,73.81691942,
0.00244,0.5341056094,0.00244,73.45148913,
0.00246,0.5341056094,0.00246,73.81691942,
0.00248,-0.196754979,0.00248,73.81691942,
0.0025,-0.196754979,0.0025,73.45148913,
0.00252,0.8995359035,0.00252,74.18234972,
0.00254,-0.196754979,0.00254,73.81691942,
0.00256,-0.196754979,0.00256,73.81691942,
0.00258,0.5341056094,0.00258,74.18234972,
0.0026,-0.5621852732,0.0026,73.81691942,
0.00262,-0.196754979,0.00262,73.08605883,
0.00264,0.8995359035,0.00264,74.54778001,
0.00266,0.8995359035,0.00266,73.81691942,
0.00268,0.1686753152,0.00268,73.45148913,
0.0027,0.5341056094,0.0027,74.18234972,
0.00272,-0.9276155673,0.00272,73.81691942,
0.00274,-0.196754979,0.00274,73.81691942,
0.00276,0.1686753152,0.00276,73.81691942,
0.00278,-0.196754979,0.00278,73.81691942,
0.0028,0.8995359035,0.0028,73.45148913,
0.00282,0.8995359035,0.00282,74.18234972,
0.00284,-0.196754979,0.00284,73.45148913,
0.00286,0.1686753152,0.00286,73.45148913,
0.00288,0.8995359035,0.00288,74.18234972,
0.0029,-0.5621852732,0.0029,73.45148913,
0.00292,-0.196754979,0.00292,73.08605883,
0.00294,0.8995359035,0.00294,74.18234972,
0.00296,0.1686753152,0.00296,73.81691942,
0.00298,-0.196754979,0.00298,73.81691942,
0.003,0.1686753152,0.003,74.18234972,
0.00302,0.5341056094,0.00302,73.45148913,
0.00304,0.5341056094,0.00304,73.45148913,
0.00306,0.5341056094,0.00306,74.18234972,
0.00308,-0.196754979,0.00308,73.45148913,
0.0031,0.5341056094,0.0031,73.08605883,
0.00312,0.5341056094,0.00312,74.54778001,
0.00314,0.8995359035,0.00314,73.81691942,
0.00316,0.5341056094,0.00316,73.45148913,
0.00318,-0.5621852732,0.00318,74.18234972,
0.0032,-0.196754979,0.0032,73.45148913,
0.00322,0.1686753152,0.00322,73.45148913,
0.00324,0.5341056094,0.00324,74.54778001,
0.00326,0.1686753152,0.00326,73.81691942,
0.00328,-0.196754979,0.00328,73.45148913,
0.0033,0.5341056094,0.0033,74.18234972,
0.00332,0.5341056094,0.00332,73.45148913,
0.00334,0.5341056094,0.00334,73.45148913,
0.00336,0.5341056094,0.00336,74.18234972,
0.00338,-0.5621852732,0.00338,73.81691942,
0.0034,0.1686753152,0.0034,73.08605883,
0.00342,-0.5621852732,0.00342,74.54778001,
0.00344,-0.196754979,0.00344,73.81691942,
0.00346,0.5341056094,0.00346,73.45148913,
0.00348,0.5341056094,0.00348,74.18234972,
0.0035,-0.196754979,0.0035,73.81691942,
0.00352,-0.9276155673,0.00352,73.81691942,
0.00354,0.1686753152,0.00354,74.18234972,
0.00356,0.8995359035,0.00356,73.08605883,
0.00358,0.8995359035,0.00358,73.81691942,
0.0036,0.1686753152,0.0036,74.18234972,
0.00362,0.5341056094,0.00362,73.45148913,
0.00364,0.1686753152,0.00364,73.45148913,
0.00366,0.8995359035,0.00366,73.81691942,
0.00368,0.1686753152,0.00368,73.81691942,
0.0037,-0.196754979,0.0037,74.54778001,
