"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,-1.683266947,0,71.62433766,
2e-05,0.143884524,2e-05,72.35519825,
4e-05,1.240175407,4e-05,72.35519825,
6e-05,0.5093148182,6e-05,72.35519825,
8e-05,0.8747451124,8e-05,71.62433766,
0.0001,1.971035995,0.0001,71.98976795,
0.00012,0.143884524,0.00012,72.35519825,
0.00014,0.8747451124,0.00014,71.98976795,
0.00016,-0.5869760643,0.00016,72.35519825,
0.00018,-0.2215457701,0.00018,71.98976795,
0.0002,0.143884524,0.0002,71.98976795,
0.00022,0.143884524,0.00022,72.35519825,
0.00024,-0.2215457701,0.00024,72.35519825,
0.00026,0.8747451124,0.00026,71.62433766,
0.00028,0.143884524,0.00028,72.72062854,
0.0003,0.5093148182,0.0003,71.98976795,
0.00032,0.8747451124,0.00032,71.98976795,
0.00034,1.971035995,0.00034,72.72062854,
0.00036,0.8747451124,0.00036,71.98976795,
0.00038,2.701896583,0.00038,71.98976795,
0.0004,1.971035995,0.0004,72.35519825,
0.00042,0.143884524,0.00042,72.35519825,
0.00044,-0.5869760643,0.00044,71.62433766,
0.00046,-0.5869760643,0.00046,72.72062854,
0.00048,-0.9524063585,0.00048,71.62433766,
0.0005,-0.9524063585,0.0005,71.98976795,
0.00052,0.5093148182,0.00052,72.72062854,
0.00054,0.143884524,0.00054,71.98976795,
0.00056,-0.5869760643,0.00056,71.98976795,
0.00058,1.240175407,0.00058,72.35519825,
0.0006,0.143884524,0.0006,71.62433766,
0.00062,1.605605701,0.00062,71.98976795,
0.00064,-0.9524063585,0.00064,72.72062854,
0.00066,-0.2215457701,0.00066,71.98976795,
0.00068,-2.048697241,0.00068,71.62433766,
0.0007,-3.510418418,0.0007,72.35519825,
0.00072,-2.048697241,0.00072,72.72062854,
0.00074,-2.048697241,0.00074,71.62433766,
0.00076,-2.048697241,0.00076,72.72062854,
0.00078,-0.9524063585,0.00078,71.25890736,
0.0008,-0.2215457701,0.0008,71.98976795,
0.00082,-0.9524063585,0.00082,72.35519825,
0.00084,-0.2215457701,0.00084,72.72062854,
0.00086,0.8747451124,0.00086,71.62433766,
0.00088,-0.9524063585,0.00088,72.35519825,
0.0009,-1.683266947,0.0009,72.35519825,
