"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,-0.1955636762,0,72.72062854,
2e-05,-1.291854559,2e-05,73.08605883,
4e-05,0.5352969121,4e-05,73.08605883,
6e-05,1.2661575,6e-05,73.45148913,
8e-05,0.5352969121,8e-05,73.08605883,
0.0001,0.9007272063,0.0001,72.72062854,
0.00012,0.5352969121,0.00012,73.08605883,
0.00014,-0.5609939704,0.00014,73.45148913,
0.00016,0.9007272063,0.00016,73.45148913,
0.00018,1.997018089,0.00018,72.72062854,
0.0002,-0.5609939704,0.0002,73.81691942,
0.00022,-2.753575735,0.00022,73.81691942,
0.00024,-2.022715147,0.00024,72.35519825,
0.00026,-1.657284853,0.00026,73.08605883,
0.00028,-0.9264242646,0.00028,73.45148913,
0.0003,0.5352969121,0.0003,73.45148913,
0.00032,-2.388145441,0.00032,72.72062854,
0.00034,0.9007272063,0.00034,72.72062854,
0.00036,-0.5609939704,0.00036,72.72062854,
0.00038,-0.5609939704,0.00038,72.35519825,
0.0004,-1.291854559,0.0004,73.08605883,
0.00042,-1.657284853,0.00042,73.08605883,
0.00044,-1.291854559,0.00044,72.72062854,
0.00046,-0.5609939704,0.00046,72.72062854,
0.00048,-0.9264242646,0.00048,73.45148913,
0.0005,-1.291854559,0.0005,72.72062854,
0.00052,-0.1955636762,0.00052,72.35519825,
0.00054,1.2661575,0.00054,73.45148913,
0.00056,1.631587795,0.00056,72.72062854,
0.00058,0.9007272063,0.00058,72.35519825,
0.0006,0.9007272063,0.0006,72.72062854,
0.00062,1.997018089,0.00062,72.72062854,
0.00064,1.2661575,0.00064,72.72062854,
0.00066,0.9007272063,0.00066,73.45148913,
0.00068,-0.1955636762,0.00068,72.72062854,
0.0007,-0.1955636762,0.0007,73.08605883,
0.00072,0.5352969121,0.00072,73.08605883,
0.00074,-0.5609939704,0.00074,72.72062854,
0.00076,0.5352969121,0.00076,72.72062854,
0.00078,1.631587795,0.00078,73.45148913,
0.0008,1.997018089,0.0008,73.08605883,
0.00082,1.631587795,0.00082,72.72062854,
0.00084,2.362448383,0.00084,73.45148913,
0.00086,1.631587795,0.00086,73.08605883,
0.00088,1.631587795,0.00088,72.72062854,
0.0009,0.9007272063,0.0009,73.45148913,
0.00092,0.9007272063,0.00092,73.08605883,
0.00094,-0.5609939704,0.00094,72.72062854,
0.00096,-1.291854559,0.00096,73.08605883,
0.00098,-1.291854559,0.00098,72.35519825,
0.001,-0.1955636762,0.001,71.98976795,
0.00102,0.5352969121,0.00102,73.08605883,
0.00104,0.5352969121,0.00104,72.72062854,
0.00106,1.997018089,0.00106,71.98976795,
0.00108,1.631587795,0.00108,73.08605883,
0.0011,-0.9264242646,0.0011,73.45148913,
0.00112,-2.388145441,0.00112,72.72062854,
0.00114,-0.9264242646,0.00114,73.81691942,
0.00116,-0.9264242646,0.00116,71.98976795,
0.00118,-2.753575735,0.00118,72.35519825,
0.0012,-3.11900603,0.0012,73.08605883,
0.00122,-3.849866618,0.00122,73.45148913,
0.00124,-2.022715147,0.00124,73.08605883,
0.00126,0.5352969121,0.00126,73.81691942,
0.00128,-0.5609939704,0.00128,72.72062854,
0.0013,0.5352969121,0.0013,72.35519825,
0.00132,-0.1955636762,0.00132,72.72062854,
0.00134,-0.9264242646,0.00134,72.72062854,
0.00136,-1.291854559,0.00136,72.72062854,
0.00138,0.1698666179,0.00138,73.08605883,
0.0014,-1.291854559,0.0014,73.08605883,
0.00142,-0.5609939704,0.00142,72.35519825,
0.00144,-1.291854559,0.00144,73.45148913,
0.00146,-0.9264242646,0.00146,73.08605883,
0.00148,0.5352969121,0.00148,73.08605883,
0.0015,0.5352969121,0.0015,73.45148913,
0.00152,0.9007272063,0.00152,72.72062854,
0.00154,0.9007272063,0.00154,72.35519825,
0.00156,0.5352969121,0.00156,72.72062854,
0.00158,1.2661575,0.00158,73.45148913,
0.0016,0.9007272063,0.0016,72.35519825,
0.00162,1.2661575,0.00162,73.45148913,
0.00164,0.1698666179,0.00164,72.72062854,
0.00166,0.1698666179,0.00166,73.08605883,
0.00168,0.9007272063,0.00168,73.45148913,
0.0017,-0.9264242646,0.0017,72.72062854,
0.00172,0.9007272063,0.00172,72.35519825,
0.00174,0.9007272063,0.00174,73.08605883,
0.00176,0.5352969121,0.00176,72.72062854,
0.00178,2.362448383,0.00178,72.35519825,
0.0018,2.362448383,0.0018,73.08605883,
0.00182,0.9007272063,0.00182,72.72062854,
0.00184,1.2661575,0.00184,72.35519825,
0.00186,1.631587795,0.00186,73.45148913,
0.00188,0.9007272063,0.00188,72.72062854,
0.0019,0.9007272063,0.0019,72.72062854,
0.00192,0.1698666179,0.00192,73.45148913,
0.00194,-0.5609939704,0.00194,72.72062854,
0.00196,-0.9264242646,0.00196,72.72062854,
0.00198,0.5352969121,0.00198,73.45148913,
0.002,-1.657284853,0.002,72.72062854,
0.00202,0.1698666179,0.00202,72.35519825,
0.00204,1.631587795,0.00204,73.81691942,
0.00206,1.631587795,0.00206,72.72062854,
0.00208,-0.1955636762,0.00208,73.08605883,
0.0021,-0.5609939704,0.0021,72.72062854,
0.00212,-2.388145441,0.00212,73.45148913,
0.00214,-3.849866618,0.00214,73.45148913,
0.00216,-2.022715147,0.00216,73.81691942,
0.00218,-2.022715147,0.00218,72.72062854,
0.0022,-3.11900603,0.0022,73.08605883,
0.00222,0.1698666179,0.00222,73.45148913,
0.00224,1.631587795,0.00224,73.08605883,
0.00226,-0.5609939704,0.00226,73.08605883,
0.00228,1.997018089,0.00228,73.08605883,
0.0023,-0.5609939704,0.0023,72.72062854,
0.00232,-0.5609939704,0.00232,72.72062854,
0.00234,-0.9264242646,0.00234,73.45148913,
0.00236,-1.657284853,0.00236,73.08605883,
0.00238,-0.5609939704,0.00238,72.72062854,
0.0024,-1.291854559,0.0024,73.08605883,
0.00242,-0.5609939704,0.00242,73.08605883,
0.00244,0.5352969121,0.00244,72.72062854,
0.00246,0.1698666179,0.00246,73.45148913,
0.00248,-0.9264242646,0.00248,72.72062854,
0.0025,0.9007272063,0.0025,72.72062854,
0.00252,1.631587795,0.00252,73.08605883,
0.00254,1.631587795,0.00254,72.35519825,
0.00256,1.631587795,0.00256,72.72062854,
0.00258,0.5352969121,0.00258,72.72062854,
0.0026,-0.9264242646,0.0026,72.35519825,
0.00262,1.2661575,0.00262,72.35519825,
0.00264,0.9007272063,0.00264,72.72062854,
0.00266,-0.5609939704,0.00266,73.08605883,
0.00268,1.2661575,0.00268,72.35519825,
0.0027,1.997018089,0.0027,73.08605883,
0.00272,0.5352969121,0.00272,73.08605883,
0.00274,0.5352969121,0.00274,73.08605883,
0.00276,2.362448383,0.00276,73.45148913,
0.00278,1.631587795,0.00278,72.72062854,
0.0028,2.362448383,0.0028,72.72062854,
0.00282,1.2661575,0.00282,73.08605883,
0.00284,2.362448383,0.00284,72.72062854,
0.00286,0.5352969121,0.00286,72.72062854,
0.00288,0.5352969121,0.00288,73.08605883,
0.0029,-0.5609939704,0.0029,73.08605883,
0.00292,-1.657284853,0.00292,72.72062854,
0.00294,-0.5609939704,0.00294,73.45148913,
0.00296,0.1698666179,0.00296,72.72062854,
0.00298,0.5352969121,0.00298,72.72062854,
0.003,0.5352969121,0.003,72.35519825,
0.00302,1.2661575,0.00302,72.72062854,
0.00304,-0.1955636762,0.00304,73.08605883,
0.00306,-0.1955636762,0.00306,72.72062854,
0.00308,-0.5609939704,0.00308,73.81691942,
0.0031,1.997018089,0.0031,73.08605883,
0.00312,0.9007272063,0.00312,72.35519825,
0.00314,-2.022715147,0.00314,74.18234972,
0.00316,-3.11900603,0.00316,73.45148913,
0.00318,-0.9264242646,0.00318,74.18234972,
0.0032,0.1698666179,0.0032,71.98976795,
0.00322,-1.291854559,0.00322,73.08605883,
0.00324,-0.1955636762,0.00324,73.45148913,
0.00326,-0.5609939704,0.00326,73.08605883,
0.00328,-0.9264242646,0.00328,72.72062854,
0.0033,-0.9264242646,0.0033,73.08605883,
0.00332,-1.291854559,0.00332,72.72062854,
0.00334,-0.5609939704,0.00334,72.72062854,
0.00336,-1.291854559,0.00336,72.72062854,
0.00338,-0.5609939704,0.00338,73.08605883,
0.0034,0.1698666179,0.0034,72.72062854,
0.00342,0.9007272063,0.00342,73.45148913,
0.00344,-0.9264242646,0.00344,72.72062854,
0.00346,0.9007272063,0.00346,72.72062854,
0.00348,0.9007272063,0.00348,73.08605883,
0.0035,0.1698666179,0.0035,72.72062854,
0.00352,0.9007272063,0.00352,72.72062854,
0.00354,1.2661575,0.00354,73.45148913,
0.00356,-0.5609939704,0.00356,72.72062854,
0.00358,1.631587795,0.00358,72.35519825,
0.0036,0.9007272063,0.0036,72.72062854,
0.00362,0.5352969121,0.00362,72.72062854,
0.00364,1.2661575,0.00364,72.35519825,
0.00366,0.5352969121,0.00366,73.08605883,
0.00368,-0.1955636762,0.00368,72.72062854,
0.0037,1.2661575,0.0037,72.72062854,
0.00372,0.5352969121,0.00372,73.08605883,
0.00374,2.362448383,0.00374,72.35519825,
0.00376,1.631587795,0.00376,72.72062854,
0.00378,2.362448383,0.00378,73.08605883,
0.0038,0.9007272063,0.0038,73.08605883,
0.00382,1.2661575,0.00382,73.45148913,
0.00384,1.631587795,0.00384,73.08605883,
0.00386,0.1698666179,0.00386,73.08605883,
0.00388,-0.5609939704,0.00388,73.08605883,
0.0039,-0.9264242646,0.0039,73.08605883,
0.00392,-0.9264242646,0.00392,72.72062854,
0.00394,0.1698666179,0.00394,72.72062854,
0.00396,0.1698666179,0.00396,73.08605883,
0.00398,1.997018089,0.00398,73.08605883,
0.004,1.2661575,0.004,72.72062854,
0.00402,0.1698666179,0.00402,73.81691942,
0.00404,0.1698666179,0.00404,73.08605883,
0.00406,0.9007272063,0.00406,72.72062854,
0.00408,-0.1955636762,0.00408,73.08605883,
0.0041,-3.11900603,0.0041,73.08605883,
0.00412,-1.291854559,0.00412,73.81691942,
0.00414,-1.657284853,0.00414,73.45148913,
0.00416,-2.753575735,0.00416,73.08605883,
0.00418,-1.657284853,0.00418,71.98976795,
0.0042,-0.1955636762,0.0042,72.35519825,
0.00422,1.631587795,0.00422,73.08605883,
0.00424,0.1698666179,0.00424,73.08605883,
0.00426,0.9007272063,0.00426,71.98976795,
0.00428,0.5352969121,0.00428,72.35519825,
0.0043,-1.291854559,0.0043,72.72062854,
0.00432,-1.657284853,0.00432,72.35519825,
0.00434,-1.291854559,0.00434,73.08605883,
0.00436,-0.9264242646,0.00436,72.72062854,
0.00438,-0.1955636762,0.00438,72.35519825,
0.0044,-0.1955636762,0.0044,73.08605883,
0.00442,0.1698666179,0.00442,72.72062854,
0.00444,0.9007272063,0.00444,71.98976795,
0.00446,1.2661575,0.00446,72.72062854,
0.00448,1.2661575,0.00448,73.08605883,
0.0045,-0.1955636762,0.0045,72.35519825,
0.00452,1.2661575,0.00452,72.72062854,
0.00454,0.5352969121,0.00454,72.72062854,
0.00456,1.2661575,0.00456,72.35519825,
0.00458,1.2661575,0.00458,72.72062854,
0.0046,1.631587795,0.0046,73.08605883,
0.00462,-0.1955636762,0.00462,72.35519825,
0.00464,0.1698666179,0.00464,72.72062854,
0.00466,0.9007272063,0.00466,73.08605883,
0.00468,1.631587795,0.00468,71.98976795,
0.0047,1.997018089,0.0047,72.72062854,
0.00472,1.997018089,0.00472,72.72062854,
0.00474,1.631587795,0.00474,72.35519825,
0.00476,2.727878677,0.00476,72.72062854,
0.00478,1.997018089,0.00478,72.72062854,
0.0048,1.631587795,0.0048,72.35519825,
0.00482,1.2661575,0.00482,72.72062854,
0.00484,0.5352969121,0.00484,73.08605883,
0.00486,-0.5609939704,0.00486,72.72062854,
0.00488,0.1698666179,0.00488,73.45148913,
0.0049,-1.291854559,0.0049,72.72062854,
0.00492,0.1698666179,0.00492,72.35519825,
0.00494,0.5352969121,0.00494,72.72062854,
0.00496,0.9007272063,0.00496,73.08605883,
0.00498,0.5352969121,0.00498,72.35519825,
0.005,0.1698666179,0.005,73.81691942,
0.00502,0.9007272063,0.00502,73.45148913,
0.00504,-2.753575735,0.00504,71.25890736,
0.00506,-0.1955636762,0.00506,73.45148913,
0.00508,-2.388145441,0.00508,72.35519825,
0.0051,1.631587795,0.0051,71.98976795,
0.00512,-2.753575735,0.00512,72.35519825,
0.00514,-2.753575735,0.00514,71.98976795,
0.00516,-2.388145441,0.00516,73.45148913,
0.00518,-0.9264242646,0.00518,72.35519825,
0.0052,-0.1955636762,0.0052,73.08605883,
0.00522,0.5352969121,0.00522,73.08605883,
0.00524,-0.5609939704,0.00524,72.72062854,
0.00526,-0.5609939704,0.00526,73.08605883,
0.00528,0.9007272063,0.00528,73.08605883,
0.0053,-0.1955636762,0.0053,73.08605883,
0.00532,-0.1955636762,0.00532,72.72062854,
0.00534,-0.5609939704,0.00534,73.08605883,
0.00536,-0.5609939704,0.00536,72.72062854,
0.00538,-0.5609939704,0.00538,72.35519825,
0.0054,0.5352969121,0.0054,72.72062854,
0.00542,0.5352969121,0.00542,73.08605883,
0.00544,1.631587795,0.00544,73.45148913,
0.00546,0.9007272063,0.00546,73.45148913,
0.00548,0.9007272063,0.00548,72.72062854,
0.0055,1.2661575,0.0055,72.72062854,
0.00552,0.5352969121,0.00552,73.08605883,
0.00554,-0.5609939704,0.00554,73.08605883,
0.00556,0.5352969121,0.00556,72.35519825,
0.00558,0.5352969121,0.00558,73.08605883,
0.0056,-0.5609939704,0.0056,73.08605883,
0.00562,-0.1955636762,0.00562,73.08605883,
0.00564,0.5352969121,0.00564,73.45148913,
0.00566,0.1698666179,0.00566,72.72062854,
0.00568,2.362448383,0.00568,72.72062854,
0.0057,1.631587795,0.0057,73.08605883,
0.00572,2.362448383,0.00572,73.08605883,
0.00574,1.997018089,0.00574,72.35519825,
0.00576,2.362448383,0.00576,73.45148913,
0.00578,0.1698666179,0.00578,73.45148913,
0.0058,0.1698666179,0.0058,72.72062854,
0.00582,0.5352969121,0.00582,73.08605883,
0.00584,-1.657284853,0.00584,72.72062854,
0.00586,-0.1955636762,0.00586,72.72062854,
0.00588,-0.1955636762,0.00588,73.08605883,
0.0059,-0.5609939704,0.0059,72.35519825,
0.00592,1.997018089,0.00592,72.72062854,
0.00594,0.1698666179,0.00594,73.45148913,
0.00596,1.2661575,0.00596,72.72062854,
0.00598,0.5352969121,0.00598,72.72062854,
0.006,0.5352969121,0.006,73.81691942,
0.00602,-2.022715147,0.00602,73.45148913,
0.00604,-2.753575735,0.00604,72.72062854,
0.00606,-1.657284853,0.00606,72.72062854,
0.00608,-3.849866618,0.00608,73.08605883,
0.0061,-1.291854559,0.0061,73.81691942,
0.00612,-1.291854559,0.00612,72.35519825,
0.00614,-1.291854559,0.00614,73.08605883,
0.00616,-0.5609939704,0.00616,73.08605883,
0.00618,0.1698666179,0.00618,73.08605883,
0.0062,0.9007272063,0.0062,72.72062854,
0.00622,-0.9264242646,0.00622,72.35519825,
0.00624,0.1698666179,0.00624,73.08605883,
0.00626,-1.657284853,0.00626,73.45148913,
0.00628,0.1698666179,0.00628,72.35519825,
0.0063,-1.657284853,0.0063,73.08605883,
0.00632,-2.022715147,0.00632,72.72062854,
0.00634,-0.5609939704,0.00634,72.72062854,
0.00636,-0.1955636762,0.00636,73.08605883,
0.00638,-0.5609939704,0.00638,72.72062854,
0.0064,0.9007272063,0.0064,72.72062854,
0.00642,1.2661575,0.00642,73.45148913,
