"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,-0.2875059382,0,70.89347707,
2e-05,0.8087849443,2e-05,71.25890736,
4e-05,0.07792435593,4e-05,70.52804678,
6e-05,0.8087849443,6e-05,70.52804678,
8e-05,1.174215238,8e-05,71.25890736,
0.0001,0.07792435593,0.0001,70.16261648,
0.00012,-0.2875059382,0.00012,70.52804678,
0.00014,1.174215238,0.00014,70.89347707,
0.00016,1.174215238,0.00016,70.89347707,
0.00018,-0.2875059382,0.00018,70.89347707,
0.0002,0.07792435593,0.0002,71.25890736,
0.00022,0.07792435593,0.00022,70.52804678,
0.00024,0.07792435593,0.00024,70.16261648,
0.00026,-0.2875059382,0.00026,71.25890736,
0.00028,0.8087849443,0.00028,70.52804678,
0.0003,1.539645533,0.0003,70.52804678,
0.00032,1.174215238,0.00032,70.89347707,
0.00034,1.905075827,0.00034,70.89347707,
0.00036,1.174215238,0.00036,70.16261648,
0.00038,1.174215238,0.00038,71.25890736,
0.0004,-0.2875059382,0.0004,70.16261648,
0.00042,0.8087849443,0.00042,70.52804678,
0.00044,-0.2875059382,0.00044,71.62433766,
0.00046,0.4433546501,0.00046,70.52804678,
0.00048,-2.480087703,0.00048,70.52804678,
0.0005,0.4433546501,0.0005,70.52804678,
0.00052,-0.2875059382,0.00052,70.52804678,
0.00054,1.174215238,0.00054,70.52804678,
0.00056,0.4433546501,0.00056,71.25890736,
0.00058,0.4433546501,0.00058,70.89347707,
0.0006,0.4433546501,0.0006,70.52804678,
0.00062,-0.6529362324,0.00062,69.79718619,
0.00064,-2.114657409,0.00064,71.25890736,
0.00066,-1.018366527,0.00066,70.52804678,
0.00068,-2.114657409,0.00068,69.79718619,
0.0007,-3.210948292,0.0007,70.89347707,
0.00072,-3.210948292,0.00072,70.52804678,
0.00074,0.07792435593,0.00074,69.79718619,
0.00076,-2.845517997,0.00076,69.79718619,
0.00078,-1.383796821,0.00078,70.16261648,
0.0008,0.07792435593,0.0008,70.16261648,
0.00082,-0.6529362324,0.00082,70.89347707,
0.00084,0.8087849443,0.00084,70.52804678,
0.00086,-0.2875059382,0.00086,70.89347707,
0.00088,-1.383796821,0.00088,70.16261648,
0.0009,-1.018366527,0.0009,70.52804678,
0.00092,-0.6529362324,0.00092,70.52804678,
0.00094,-1.383796821,0.00094,70.52804678,
0.00096,-1.383796821,0.00096,70.16261648,
0.00098,0.07792435593,0.00098,70.89347707,
0.001,-0.6529362324,0.001,70.52804678,
0.00102,0.4433546501,0.00102,70.52804678,
0.00104,0.4433546501,0.00104,70.89347707,
0.00106,1.539645533,0.00106,70.52804678,
0.00108,0.07792435593,0.00108,70.16261648,
0.0011,1.174215238,0.0011,70.89347707,
0.00112,-1.383796821,0.00112,70.52804678,
0.00114,2.270506121,0.00114,70.52804678,
