"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,0.5117193495,0,72.72062854,
2e-05,0.8771496437,2e-05,73.45148913,
4e-05,0.1462890554,4e-05,73.08605883,
6e-05,1.608010232,6e-05,72.72062854,
8e-05,0.8771496437,8e-05,73.08605883,
0.0001,1.973440526,0.0001,72.35519825,
0.00012,1.608010232,0.00012,72.72062854,
0.00014,1.973440526,0.00014,72.72062854,
0.00016,1.242579938,0.00016,72.72062854,
0.00018,1.242579938,0.00018,72.72062854,
0.0002,0.8771496437,0.0002,73.08605883,
0.00022,0.5117193495,0.00022,72.72062854,
0.00024,0.8771496437,0.00024,73.08605883,
0.00026,-0.2191412388,0.00026,72.72062854,
0.00028,-0.2191412388,0.00028,73.08605883,
0.0003,-0.584571533,0.0003,72.72062854,
0.00032,0.5117193495,0.00032,72.72062854,
0.00034,1.242579938,0.00034,73.08605883,
0.00036,1.242579938,0.00036,73.08605883,
0.00038,0.1462890554,0.00038,73.08605883,
0.0004,1.973440526,0.0004,73.08605883,
0.00042,-0.2191412388,0.00042,72.35519825,
0.00044,0.8771496437,0.00044,73.08605883,
0.00046,-2.411723004,0.00046,72.35519825,
0.00048,-1.315432121,0.00048,73.08605883,
0.0005,-1.315432121,0.0005,73.45148913,
0.00052,-2.04629271,0.00052,73.45148913,
0.00054,-1.680862415,0.00054,73.08605883,
0.00056,-0.2191412388,0.00056,72.35519825,
0.00058,-0.2191412388,0.00058,73.08605883,
0.0006,0.8771496437,0.0006,72.72062854,
0.00062,0.1462890554,0.00062,72.72062854,
0.00064,-0.584571533,0.00064,72.72062854,
0.00066,-0.2191412388,0.00066,72.35519825,
0.00068,-0.9500018272,0.00068,72.72062854,
0.0007,-1.315432121,0.0007,72.72062854,
0.00072,-0.2191412388,0.00072,72.35519825,
0.00074,-0.9500018272,0.00074,72.35519825,
0.00076,-0.9500018272,0.00076,72.72062854,
0.00078,0.5117193495,0.00078,72.35519825,
0.0008,1.973440526,0.0008,72.72062854,
0.00082,1.242579938,0.00082,72.35519825,
0.00084,1.608010232,0.00084,72.72062854,
0.00086,0.8771496437,0.00086,72.72062854,
0.00088,1.242579938,0.00088,72.72062854,
0.0009,1.973440526,0.0009,72.72062854,
0.00092,0.5117193495,0.00092,73.08605883,
0.00094,0.8771496437,0.00094,72.35519825,
0.00096,0.8771496437,0.00096,72.72062854,
0.00098,0.5117193495,0.00098,73.08605883,
0.001,0.5117193495,0.001,72.35519825,
0.00102,0.5117193495,0.00102,73.08605883,
0.00104,1.608010232,0.00104,72.72062854,
0.00106,0.8771496437,0.00106,72.72062854,
0.00108,1.608010232,0.00108,72.35519825,
0.0011,1.242579938,0.0011,72.72062854,
0.00112,1.608010232,0.00112,73.08605883,
0.00114,1.608010232,0.00114,72.35519825,
0.00116,0.5117193495,0.00116,73.08605883,
0.00118,-0.2191412388,0.00118,72.72062854,
0.0012,0.8771496437,0.0012,72.35519825,
0.00122,-0.2191412388,0.00122,73.08605883,
0.00124,-1.315432121,0.00124,72.72062854,
0.00126,-0.584571533,0.00126,72.72062854,
0.00128,1.608010232,0.00128,72.72062854,
0.0013,0.1462890554,0.0013,72.72062854,
0.00132,1.608010232,0.00132,72.72062854,
0.00134,2.704301115,0.00134,72.72062854,
0.00136,1.973440526,0.00136,72.35519825,
0.00138,0.5117193495,0.00138,72.72062854,
0.0014,3.069731409,0.0014,71.98976795,
0.00142,0.5117193495,0.00142,73.45148913,
0.00144,-2.04629271,0.00144,72.72062854,
0.00146,-3.508013886,0.00146,72.72062854,
0.00148,-1.680862415,0.00148,71.62433766,
0.0015,-2.777153298,0.0015,72.35519825,
0.00152,-0.584571533,0.00152,72.72062854,
0.00154,-0.584571533,0.00154,73.08605883,
0.00156,0.1462890554,0.00156,72.72062854,
0.00158,0.5117193495,0.00158,72.35519825,
0.0016,-0.2191412388,0.0016,73.08605883,
0.00162,-2.04629271,0.00162,72.72062854,
0.00164,-0.584571533,0.00164,71.98976795,
0.00166,-0.2191412388,0.00166,72.72062854,
0.00168,0.1462890554,0.00168,72.72062854,
0.0017,0.1462890554,0.0017,72.35519825,
0.00172,0.5117193495,0.00172,72.35519825,
0.00174,-0.584571533,0.00174,72.72062854,
0.00176,-0.2191412388,0.00176,72.35519825,
0.00178,0.8771496437,0.00178,72.72062854,
0.0018,0.8771496437,0.0018,72.72062854,
0.00182,0.5117193495,0.00182,71.98976795,
0.00184,0.8771496437,0.00184,72.72062854,
0.00186,0.5117193495,0.00186,72.35519825,
0.00188,0.1462890554,0.00188,72.35519825,
0.0019,1.608010232,0.0019,72.35519825,
0.00192,0.1462890554,0.00192,71.98976795,
0.00194,0.8771496437,0.00194,72.35519825,
0.00196,0.5117193495,0.00196,72.35519825,
0.00198,-0.2191412388,0.00198,73.08605883,
0.002,0.8771496437,0.002,72.72062854,
0.00202,1.973440526,0.00202,72.72062854,
0.00204,2.33887082,0.00204,73.08605883,
0.00206,2.33887082,0.00206,72.35519825,
0.00208,3.069731409,0.00208,72.35519825,
0.0021,1.973440526,0.0021,72.72062854,
0.00212,1.608010232,0.00212,72.72062854,
0.00214,1.608010232,0.00214,72.35519825,
0.00216,2.33887082,0.00216,72.72062854,
0.00218,0.5117193495,0.00218,72.72062854,
0.0022,-0.2191412388,0.0022,72.72062854,
0.00222,-0.2191412388,0.00222,72.35519825,
0.00224,-0.584571533,0.00224,72.72062854,
0.00226,-0.584571533,0.00226,73.45148913,
0.00228,1.242579938,0.00228,72.35519825,
0.0023,0.1462890554,0.0023,72.35519825,
0.00232,0.5117193495,0.00232,72.72062854,
0.00234,0.5117193495,0.00234,72.72062854,
0.00236,-0.2191412388,0.00236,73.81691942,
0.00238,-3.142583592,0.00238,72.35519825,
0.0024,-0.2191412388,0.0024,71.62433766,
0.00242,2.33887082,0.00242,71.62433766,
0.00244,-3.142583592,0.00244,72.72062854,
0.00246,-2.04629271,0.00246,72.35519825,
0.00248,-1.680862415,0.00248,73.08605883,
0.0025,-0.9500018272,0.0025,72.72062854,
0.00252,1.973440526,0.00252,73.08605883,
0.00254,0.8771496437,0.00254,72.35519825,
0.00256,0.1462890554,0.00256,73.45148913,
0.00258,1.242579938,0.00258,72.35519825,
0.0026,-0.584571533,0.0026,73.45148913,
0.00262,-2.411723004,0.00262,72.72062854,
0.00264,-1.680862415,0.00264,72.35519825,
0.00266,0.1462890554,0.00266,72.72062854,
0.00268,-0.9500018272,0.00268,72.72062854,
0.0027,-1.315432121,0.0027,72.72062854,
0.00272,0.5117193495,0.00272,73.08605883,
0.00274,0.1462890554,0.00274,72.72062854,
0.00276,0.1462890554,0.00276,72.72062854,
0.00278,0.8771496437,0.00278,73.08605883,
0.0028,1.242579938,0.0028,72.72062854,
0.00282,1.242579938,0.00282,72.35519825,
0.00284,0.5117193495,0.00284,72.72062854,
0.00286,1.242579938,0.00286,72.35519825,
0.00288,-0.2191412388,0.00288,72.35519825,
0.0029,1.973440526,0.0029,72.72062854,
0.00292,0.8771496437,0.00292,72.35519825,
0.00294,1.973440526,0.00294,72.35519825,
0.00296,0.5117193495,0.00296,72.72062854,
0.00298,0.8771496437,0.00298,72.72062854,
0.003,0.8771496437,0.003,72.72062854,
0.00302,1.242579938,0.00302,72.72062854,
0.00304,1.608010232,0.00304,72.72062854,
0.00306,2.704301115,0.00306,72.72062854,
0.00308,3.069731409,0.00308,73.45148913,
0.0031,1.608010232,0.0031,72.72062854,
0.00312,1.242579938,0.00312,72.72062854,
0.00314,1.973440526,0.00314,73.45148913,
0.00316,0.5117193495,0.00316,72.72062854,
0.00318,0.1462890554,0.00318,72.72062854,
0.0032,0.1462890554,0.0032,73.45148913,
0.00322,-1.315432121,0.00322,72.72062854,
0.00324,0.5117193495,0.00324,72.72062854,
0.00326,1.242579938,0.00326,72.72062854,
0.00328,0.8771496437,0.00328,73.45148913,
0.0033,0.8771496437,0.0033,72.72062854,
0.00332,-0.584571533,0.00332,73.81691942,
0.00334,-1.315432121,0.00334,72.35519825,
0.00336,-0.9500018272,0.00336,71.98976795,
0.00338,0.8771496437,0.00338,72.72062854,
0.0034,-2.04629271,0.0034,72.35519825,
0.00342,-1.315432121,0.00342,72.72062854,
0.00344,-3.508013886,0.00344,73.45148913,
0.00346,1.973440526,0.00346,73.08605883,
0.00348,-0.2191412388,0.00348,73.08605883,
0.0035,-0.9500018272,0.0035,73.45148913,
0.00352,-0.2191412388,0.00352,73.45148913,
0.00354,1.608010232,0.00354,72.35519825,
