"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,-0.9863036726,0,70.89347707,
2e-05,-1.717164261,2e-05,70.89347707,
4e-05,-1.351733967,4e-05,70.89347707,
6e-05,-0.9863036726,6e-05,71.25890736,
8e-05,-0.6208733784,8e-05,70.89347707,
0.0001,-0.9863036726,0.0001,70.89347707,
0.00012,-0.6208733784,0.00012,71.62433766,
0.00014,0.1099872099,0.00014,71.25890736,
0.00016,0.8408477983,0.00016,70.89347707,
0.00018,1.206278092,0.00018,71.25890736,
0.0002,0.4754175041,0.0002,70.89347707,
0.00022,1.206278092,0.00022,70.52804678,
0.00024,1.206278092,0.00024,70.89347707,
0.00026,0.1099872099,0.00026,71.25890736,
0.00028,0.4754175041,0.00028,70.52804678,
0.0003,0.8408477983,0.0003,71.25890736,
0.00032,0.4754175041,0.00032,70.89347707,
0.00034,1.206278092,0.00034,70.89347707,
0.00036,1.206278092,0.00036,70.89347707,
0.00038,0.8408477983,0.00038,71.25890736,
0.0004,0.8408477983,0.0004,70.89347707,
0.00042,1.571708387,0.00042,70.89347707,
0.00044,1.571708387,0.00044,70.89347707,
0.00046,1.571708387,0.00046,70.52804678,
0.00048,2.302568975,0.00048,71.25890736,
0.0005,1.937138681,0.0005,70.16261648,
0.00052,1.571708387,0.00052,70.52804678,
0.00054,0.1099872099,0.00054,70.52804678,
0.00056,-1.351733967,0.00056,70.89347707,
0.00058,-0.6208733784,0.00058,70.89347707,
0.0006,-0.2554430842,0.0006,70.52804678,
0.00062,0.4754175041,0.00062,70.89347707,
0.00064,-0.2554430842,0.00064,71.25890736,
0.00066,1.206278092,0.00066,70.89347707,
0.00068,1.206278092,0.00068,70.89347707,
0.0007,-0.2554430842,0.0007,70.89347707,
0.00072,-0.6208733784,0.00072,69.43175589,
0.00074,-0.9863036726,0.00074,71.25890736,
0.00076,-1.717164261,0.00076,70.16261648,
0.00078,-4.640606614,0.00078,71.62433766,
0.0008,-2.082594555,0.0008,71.25890736,
0.00082,-3.544315732,0.00082,70.89347707,
0.00084,-2.813455143,0.00084,69.0663256,
0.00086,0.1099872099,0.00086,70.52804678,
0.00088,0.4754175041,0.00088,70.89347707,
0.0009,-0.6208733784,0.0009,70.16261648,
0.00092,0.1099872099,0.00092,70.52804678,
0.00094,0.4754175041,0.00094,70.52804678,
0.00096,-0.9863036726,0.00096,70.52804678,
0.00098,0.8408477983,0.00098,70.89347707,
0.001,-0.2554430842,0.001,70.52804678,
0.00102,-1.351733967,0.00102,70.52804678,
0.00104,-0.9863036726,0.00104,70.89347707,
0.00106,-0.9863036726,0.00106,70.89347707,
0.00108,-0.2554430842,0.00108,70.52804678,
0.0011,0.4754175041,0.0011,70.89347707,
0.00112,0.1099872099,0.00112,70.52804678,
0.00114,0.8408477983,0.00114,70.16261648,
0.00116,1.206278092,0.00116,70.52804678,
0.00118,1.206278092,0.00118,70.89347707,
