1 1.06701211392  0.61203553  0.61449909  0.62154503  0.61965137  0.61788876  0.61341374 
3 1.0694300651  0.61981691  0.61645313  0.61603019  0.61605579  0.61025937  0.61443286 
4 1.07136537143  0.61463479  0.61920152  0.62180167  0.61982563  0.61309585  0.62020089 
6 1.07237929497  0.62004492  0.61915824  0.6182109   0.61308025  0.61315337  0.61851589 
8 1.06589662438  0.61962629  0.60943847  0.61707668  0.6187789   0.61277232  0.6176916  
9 1.06995488985  0.61689923  0.61957841  0.61673447  0.61737716  0.61858243  0.61095852 
11 1.07188763727  0.62367498  0.61445893  0.61839538  0.61899936  0.62377965  0.61910074 
12 1.07263856117  0.62161313  0.6182663   0.61797846  0.6196086   0.62275936  0.62276728 
14 1.07401177903  0.62086694  0.62007564  0.6192994   0.61997803  0.61709715  0.61809082 
16 1.07339613112  0.62088975  0.61870499  0.61957995  0.62126171  0.61849645  0.62369927 
17 1.07538792349  0.62344944  0.61689057  0.62226683  0.61903874  0.61546001  0.62546614 
19 1.07238817087  0.61964146  0.62026464  0.61752136  0.61714728  0.62212494  0.61672657 
21 1.07900581501  0.62305965  0.61830262  0.62749669  0.62465249  0.62263307  0.6281379  
22 1.07315983634  0.61811274  0.61889278  0.6217559   0.62332527  0.61975373  0.62440318 
24 1.06943828002  0.61879295  0.61453171  0.61898651  0.6226113   0.61316433  0.61689916 
25 1.0670283571  0.61938892  0.61240091  0.61633758  0.61521227  0.61569753  0.61838092 
27 1.05970579194  0.60841218  0.61395154  0.61308604  0.61625978  0.62038389  0.61952922 
29 1.07901897432  0.62296828  0.62082155  0.62511845  0.62288609  0.61934352  0.62274987 
30 1.08064218592  0.62667747  0.62187618  0.62316362  0.61902918  0.62142293  0.62034209 
32 1.07181766484  0.61984485  0.61580166  0.62078481  0.62043692  0.62056386  0.61764493 
33 1.07674107848  0.6212402   0.61816918  0.62553883  0.6240654   0.62098298  0.61978964 
35 1.07882299804  0.62128365  0.62242276  0.62486446  0.62572422  0.62431861  0.63021342 
37 1.07564387989  0.62323726  0.61871035  0.62111397  0.62539609  0.62277531  0.61329379 
38 1.07650223251  0.62343671  0.62102195  0.62009311  0.62386888  0.62263447  0.62585272 
40 1.07454552146  0.62267559  0.61822821  0.62025564  0.62026893  0.62034228  0.62576552 
42 1.08178524859  0.62651645  0.62408008  0.62310554  0.62131908  0.62291216  0.61967611 
43 1.07754401966  0.62341572  0.62216159  0.62078088  0.62522359  0.61941203  0.62085993 
45 1.06886611889  0.61459571  0.62385649  0.61282132  0.62001028  0.61407362  0.61996937 
46 1.07322457459  0.62073562  0.61915804  0.61898433  0.6241428   0.6241862   0.6159061  
48 1.07637148436  0.61665889  0.62345049  0.62419298  0.6183635   0.61886904  0.61679752 
50 1.08056772847  0.62724924  0.62074276  0.62358915  0.62147604  0.6257507   0.62629166 
51 1.07780120654  0.62140306  0.62256452  0.62283794  0.62560293  0.61804758  0.62217719 
53 1.0801309515  0.62406835  0.62530341  0.62146376  0.62293345  0.6213351   0.61664331 
54 1.07247743449  0.62178922  0.61567029  0.62010975  0.61623275  0.62001158  0.62232742 
56 1.07246875407  0.61552724  0.62518281  0.61681593  0.62216383  0.6213499   0.62204922 
58 6.03063453969  3.47471124  3.50679041  3.46371993  3.4565482   3.50822998  3.52471244 
59 6.18619975507  3.53613205  3.59029911  3.58811787  3.5365479   3.60672503  3.54614194 
61 4.77740900734  2.73398643  2.73829194  2.80191225  2.71820194  2.67212352  2.71596503 
62 4.83762804205  2.74187121  2.83423825  2.80212078  2.81555314  2.86609897  2.75450805 
64 5.51391822853  3.20172665  3.20361963  3.1446879   3.17037683  3.1665763   3.2476701  
66 4.86397011436  2.78032424  2.81208891  2.83198841  2.78015527  2.76144088  2.7380823  
67 4.90063932149  2.88659298  2.8358846   2.76434536  2.74573903  2.77663119  2.85383301 
69 5.13195140212  2.97548325  2.93972112  2.97345999  3.04998683  3.07756339  3.09200241 
70 4.83865842163  2.79671321  2.80194971  2.78210142  2.72058271  2.81650284  2.893367   
72 5.10199182535  2.95176625  2.90253504  2.98206086  3.07729503  3.10214153  3.05325713 
74 5.27706218904  3.08663657  3.02646093  3.02664736  3.00249851  2.97167506  3.07705224 
75 5.44904528216  3.14482597  3.10290399  3.18969449  3.21634913  3.21290157  3.23365443 
77 5.53376609753  3.21132787  3.17921734  3.19413801  3.22557677  3.27643796  3.19585554 
79 5.25750213831  3.08386449  3.00378641  3.01800857  2.99917436  2.86922143  2.95416881 
80 5.27125475197  3.05711932  3.04978785  3.02306834  3.07530251  3.03334851  3.00307787 
82 5.09549849521  2.96786005  2.9131192   2.94442662  3.08938905  2.95854331  3.12433581 
83 5.1375976116  3.05230247  2.95463335  2.88937721  3.06509537  3.01139754  2.98472803 
85 5.30156187519  3.12392225  3.03315741  3.02450396  3.14029228  3.01205938  3.09574064 
87 5.54092476088  3.22480504  3.17097152  3.20115906  3.10531704  3.27066546  3.3539805  
88 5.78645538352  3.38854448  3.35358472  3.2793752   3.32260071  3.35737142  3.28877617 
90 6.07036439767  3.53920721  3.56305805  3.40997853  3.39565386  3.50418946  3.56192195 
91 6.22242821874  3.59223921  3.62340443  3.56165281  3.55270371  3.63131045  3.53452969 
93 6.81653857787  3.93832908  3.89028004  3.97749714  3.8698133   3.92558958  3.93970422 
95 6.1893044342  3.52635429  3.64218054  3.55061061  3.63564241  3.58145251  3.59513716 
96 3.50055323734  2.04123655  2.02961897  1.99195209  2.04669922  2.11024667  2.04420062 
98 1.07991941729  0.62191214  0.62493452  0.62362496  0.62516084  0.62607191  0.62120375 
99 1.07448697215  0.61797747  0.62303799  0.62004013  0.62279536  0.62573699  0.62141279 
101 1.08000509776  0.62690116  0.62236276  0.62134575  0.62475655  0.62574326  0.62120534 
103 1.07632811477  0.61968267  0.61919206  0.62536132  0.61965538  0.62221852  0.62304007 
104 1.08119729312  0.62048973  0.62573731  0.62644466  0.62060302  0.62549284  0.62865399 
106 1.08175091987  0.62420966  0.62338485  0.62605006  0.62546149  0.62268397  0.62527498 
107 5.93471886383  3.46520608  3.36468491  3.44849682  3.35745884  3.21944223  3.36753621 
109 5.14576073798  2.94703641  3.08375977  2.8782383   2.95000806  2.96845319  2.84816338 
111 4.56311224996  2.63496286  2.64846647  2.62003616  2.72252986  2.8323245   2.78936229 
112 5.62371301674  3.32656212  3.27073986  3.14044476  3.32855994  3.39035037  3.1970798  
114 5.40502707717  3.05407255  3.14950839  3.15714356  2.9962724   3.04560639  2.97490261 
115 5.10458551442  3.05349541  2.85117723  2.93321453  3.03509855  3.01396913  2.98834623 
117 5.21223925635  2.96157813  3.04330416  3.02238198  2.99845035  3.0911693   2.87738005 
119 5.18003818471  3.11135874  2.89978994  2.95693434  2.89336589  2.98466791  3.05613557 
120 5.22611738114  2.86117788  3.03932304  3.14459527  3.00996783  2.99102863  2.86877234 
122 5.16776751837  2.94677956  3.00237914  3.00133819  3.13380218  2.99248609  2.94877412 
123 5.29877353501  3.01501737  3.07113271  3.0910864   2.97838111  2.95488228  2.96599953 
125 5.06320333856  2.91227462  2.86384604  2.99216819  3.0697977   3.07684017  2.98132232 
127 5.07602419674  2.96843645  2.8465077   2.97519757  3.16748461  3.02430492  3.0205266  
128 5.18447857752  3.14142698  2.95520658  2.8769791   2.98570089  3.11858372  2.91415618 
130 5.34427256351  3.08763359  3.12986988  3.03836841  2.99509839  2.92462305  2.92662804 
131 5.29508412309  3.11774023  3.09394812  2.95721097  3.00790787  3.03797413  2.90577701 
133 5.28858842356  3.12583881  3.01566924  3.01728989  2.91634808  2.99090978  3.13063057 
135 5.24124701811  2.90011049  3.03279755  3.14040897  2.98703404  3.07898798  3.09729161 
136 5.28023764933  3.11670006  3.00605273  3.021711    3.13421402  2.92726174  3.01731747 
138 5.22251166237  2.93992661  3.09575958  3.00794485  2.87609992  3.13839893  3.10268035 
139 5.23126248062  3.09779065  3.00523048  2.95607679  3.07133386  2.97253854  3.07546853 
141 5.30064481326  2.86959207  3.10944615  3.19274512  3.00246283  3.06803613  2.91136675 
143 5.31355900152  3.21268944  3.02874184  2.95622372  3.12841222  2.96796069  2.91865518 
144 5.23521080925  3.09417745  3.03607532  2.93525889  3.08858721  2.92324866  2.8714938  
146 5.22655531003  3.0878884   2.91653024  3.04559961  2.96966964  2.82048058  2.94523857 
147 5.12600353083  2.96229279  3.04783884  2.86555614  2.87547494  3.15956147  3.11290368 
149 5.24546847039  3.04640842  3.02057673  3.01835243  2.92124757  3.0617457   2.96475069 
151 5.1359809259  2.95509928  2.96776846  2.9728839   2.94539669  2.96918907  2.95150756 
152 5.1060080861  2.90441583  3.00295335  2.93563595  3.03563174  2.91019711  2.8554117  
154 5.12583330805  2.98237741  2.95411386  2.94156479  2.86988994  2.98875885  2.86562374 
156 5.04776069672  2.93158021  2.97505324  2.8345694   3.01158544  2.9909823   2.90942259 
157 4.67837434284  2.71731268  2.76457656  2.61925843  2.65961752  2.84523448  2.82827806 
159 4.99932567965  2.84315195  2.85063203  2.96372085  2.95918682  3.00379527  2.89565323 
160 5.01202664587  3.01609845  2.84460035  2.81634694  2.92150953  3.03568754  2.94822559 
162 5.02449848879  2.81621886  2.97280136  2.91151996  2.81314377  3.06516654  2.9656873  
164 5.12222326521  2.97137845  3.03699959  2.86089405  2.86826539  2.99683501  3.02748701 
165 5.16306805104  2.99837911  2.96437315  2.97984668  2.98245516  2.87671942  3.05244115 
167 5.08253735474  3.03054606  2.9456211   2.82334781  2.89547036  3.14154741  3.04905487 
168 5.15256320944  2.96701326  2.95397922  3.00328931  3.0773355   3.06625033  2.95815467 
170 5.26722007445  3.12703234  2.97832855  3.01576443  2.85561716  2.85648984  3.08714881 
