1 1.0725141704  0.62323868  0.61228859  0.6220634   0.61683746  0.62190176  0.62689618 
3 1.07674843805  0.62412748  0.62060209  0.62024603  0.62124099  0.62014066  0.61840367 
4 1.07817507121  0.61920004  0.6265905   0.62164069  0.61565401  0.6241669   0.62077869 
6 1.08076615288  0.62844775  0.62286599  0.62060202  0.62553713  0.62101947  0.62363152 
8 1.07792616897  0.6279084   0.61667143  0.62239234  0.62271388  0.61851053  0.61993344 
9 1.07778568871  0.61983242  0.62106868  0.62586216  0.62050145  0.62782034  0.61933491 
11 1.07164729152  0.62074147  0.6157494   0.61964557  0.62062954  0.61784418  0.6216354  
12 4.70740193754  2.74431198  2.72503844  2.68375675  2.75380145  2.77437555  2.82252561 
14 4.26632924112  2.42417184  2.51814531  2.44620119  2.42877221  2.48497675  2.43634702 
16 4.25528486323  2.42709067  2.4448014   2.49792439  2.41670967  2.39674479  2.34875711 
17 4.63371507169  2.74902875  2.6250668   2.65012841  2.6150964   2.61673479  2.60775259 
19 4.94692542752  2.83612051  2.85916701  2.87291762  2.92358391  2.79397811  2.80152967 
20 4.33679585547  2.46435312  2.49317603  2.55320099  2.41042383  2.47629004  2.47479242 
22 4.23218812733  2.39271971  2.42270855  2.5133229   2.58935935  2.5021018   2.54705559 
24 4.36172763958  2.53583221  2.57066904  2.44660657  2.52868283  2.52770232  2.48663098 
25 5.19586680801  3.06432722  2.92626123  3.00731206  2.91698255  2.92095792  3.0094247  
27 4.4873447495  2.60233503  2.61632067  2.55322961  2.59437489  2.41843613  2.48306185 
28 4.55641071304  2.61022116  2.71042099  2.56928826  2.60053952  2.62001282  2.6035334  
30 5.04868859871  2.87294321  2.90243119  2.96839133  2.93345356  2.93166291  2.99764833 
32 5.29497759443  3.06670261  3.06744432  3.03692413  3.07320367  3.03638572  3.07661369 
33 5.3968359316  3.072749    3.12486653  3.1494858   3.10520318  3.08546492  3.09907972 
35 5.33961927584  3.01488032  3.09505639  3.13730085  3.16756711  3.13736606  3.03051556 
36 5.35546217467  3.03672929  3.12542863  3.11302846  3.0837342   3.17130905  3.04803766 
38 5.29200255481  3.08789435  3.03739162  3.04046899  3.03776978  3.06490393  3.11370394 
40 5.19802083554  2.98329922  3.01425266  3.00559931  3.04707412  3.08231922  3.04620686 
41 5.25667158783  2.97731009  3.00885937  3.11688725  3.04829993  3.03222612  3.00387823 
43 5.27016787539  2.99070535  3.0497685   3.08695044  3.0108917   2.99961158  2.99054858 
44 5.30769897489  3.14032397  2.98608277  3.06485619  3.03367408  2.95881897  3.02906629 
46 5.25836959243  2.9340024   3.04051251  3.13007417  3.1110523   3.07080594  3.03043703 
48 5.38006363876  3.08846488  3.10062056  3.12931647  3.02099626  2.99047246  2.98888927 
49 5.3920126746  3.12051278  3.13732241  3.08113757  2.90322297  3.02146023  3.19901253 
51 5.28984538779  3.06839931  3.06887162  3.02480031  3.05502588  3.16506467  3.05121471 
53 5.35524935328  3.11321447  3.0581364   3.10393187  3.07304427  2.98183994  3.11820206 
54 5.34542850942  3.17512408  3.09175312  2.98885524  3.09934611  3.11329286  3.063582   
56 5.40916292749  3.17489706  3.10892516  3.08442159  3.08217952  3.07722333  3.08701965 
57 5.36969358094  3.16769299  3.05177167  3.07993831  3.09292751  3.04645232  3.04185651 
59 5.38956452366  3.20943255  3.09152098  3.03140999  3.16247279  3.14374911  3.07231409 
61 5.57927436516  3.27519203  3.15542776  3.23182538  3.0228039   3.0524589   3.22196172 
62 5.56136790636  3.23421058  3.19250297  3.20571672  3.11682758  3.05096295  3.14200116 
64 5.42361856495  3.12808217  3.20471932  3.05949577  3.10471996  3.21049138  3.13149216 
65 5.53258395898  3.24539821  3.19905794  3.13734028  3.132169    3.13810187  3.19422917 
67 5.40375329244  2.99823988  3.09721906  3.25857965  3.22402727  3.1844983   3.2172981  
69 5.51230202929  3.19376429  3.17270222  3.18108534  3.1418475   3.19233744  3.15252939 
70 5.47354694702  3.14874202  3.17095908  3.16072119  3.19579199  3.24685927  3.18998429 
72 5.52111769509  3.2430771   3.18580158  3.13302726  3.12942174  3.12078237  3.18043261 
73 5.46805923964  3.20983547  3.19526422  3.06380722  3.16801942  3.20316439  3.1480212  
75 5.13749461481  3.01026771  2.94546157  2.94217527  2.96664738  3.01719597  3.04675311 
77 4.79791071154  2.76002871  2.75770666  2.79235433  2.76685731  2.7837299   2.85127243 
78 4.76192743056  2.72342699  2.76859342  2.75568299  2.67049155  2.69554133  2.69513915 
80 4.61268260003  2.60453673  2.6588657   2.72463986  2.71614276  2.68064507  2.62754856 
82 4.41374085452  2.63989228  2.50393978  2.49847206  2.64132679  2.68365109  2.60408646 
83 4.51531553957  2.66726579  2.60290369  2.54924695  2.52993902  2.60171069  2.6630285  
85 4.56459668107  2.65232876  2.65707251  2.59627824  2.5525389   2.53505247  2.59732411 
86 4.54588652469  2.51601788  2.66880422  2.68555811  2.59555251  2.6303744   2.46707193 
88 4.40024406992  2.52042523  2.54659407  2.55430287  2.6117271   2.64242361  2.60266309 
90 4.51461387979  2.60828992  2.67454752  2.53482894  2.57831919  2.61013651  2.59634043 
91 4.60212071654  2.59606653  2.7079733   2.66586464  2.63634736  2.59939736  2.48513181 
