0.0  0.85288507 -0.6088361   0.85288507  0.12202448  0.85288507  0.12202448 
0.0002 -0.6088361   0.12202448  0.85288507  0.12202448 -1.70512699 -0.6088361  
0.0004  0.12202448 -0.24340581 -1.33969669  0.12202448 -1.33969669  0.48745478 
0.0006 -0.24340581  0.12202448 -0.24340581 -0.9742664  -0.24340581 -0.9742664  
0.0008  0.48745478  1.21831537  0.12202448 -0.6088361   1.21831537 -0.9742664  
0.001  0.48745478 -0.24340581  0.85288507  0.12202448 -0.9742664   0.48745478 
0.0012  1.58374566 -0.9742664   1.21831537  1.21831537  0.85288507  1.58374566 
0.0014 -0.24340581  0.12202448  0.12202448  1.58374566 -0.24340581 -1.70512699 
0.0016 -0.6088361   1.21831537 -0.9742664  -0.24340581 -0.24340581  0.12202448 
0.0018  0.12202448 -1.70512699 -0.24340581 -0.6088361  -0.6088361  -0.24340581 
0.002  0.85288507 -0.24340581 -0.6088361  -0.24340581 -0.6088361   0.48745478 
0.0022 -0.24340581  0.48745478  0.48745478 -0.6088361  -0.9742664   1.94917595 
0.0024 -0.9742664   0.48745478  0.85288507  0.12202448 -0.9742664  -0.6088361  
0.0026  0.12202448 -0.24340581  0.12202448  1.94917595  0.12202448  1.21831537 
0.0028  0.48745478 -0.24340581 -0.24340581 -0.24340581  0.85288507  1.58374566 
0.003 -0.24340581 -0.24340581  0.48745478 -1.70512699 -1.33969669  0.85288507 
0.0032 -0.24340581  0.48745478  0.12202448 -0.9742664   1.21831537  0.12202448 
0.0034 -0.6088361   0.12202448  0.48745478 -0.24340581  0.12202448  0.12202448 
0.0036  0.85288507 -0.9742664   0.85288507 -0.24340581 -2.43598758  0.12202448 
0.0038  0.85288507  0.48745478  0.85288507 -0.24340581  0.48745478  0.48745478 
0.004 -0.24340581  1.21831537  1.94917595  0.12202448 -0.6088361   0.48745478 
0.0042  0.12202448  0.12202448  1.21831537  1.21831537  0.85288507  0.85288507 
0.0044  0.48745478  0.48745478  1.58374566 -0.9742664   0.48745478  0.85288507 
0.0046  0.12202448  0.48745478 -0.24340581 -1.33969669  0.85288507 -0.9742664  
0.0048  1.94917595 -0.24340581  0.12202448 -0.6088361  -0.6088361   0.85288507 
0.005 -0.24340581 -0.24340581  0.12202448 -1.33969669 -0.6088361   0.48745478 
0.0052 -0.9742664  -0.24340581  0.85288507  0.48745478 -0.9742664   0.12202448 
0.0054 -0.24340581 -0.24340581 -0.6088361   0.12202448  0.85288507 -0.24340581 
0.0056  0.48745478  1.58374566  1.58374566  0.85288507  1.94917595  1.21831537 
0.0058 -0.9742664   0.85288507  1.58374566 -1.33969669 -0.24340581  0.48745478 
0.006 -0.24340581  0.48745478  1.94917595 -0.24340581  1.21831537  0.12202448 
0.0062  1.21831537 -0.24340581  0.48745478 -0.6088361   1.21831537  0.12202448 
0.0064  0.48745478  0.48745478 -0.6088361  -0.6088361  -0.6088361   0.85288507 
0.0066  0.85288507 -0.6088361   1.21831537  0.12202448 -2.07055728 -0.24340581 
0.0068  0.12202448 -0.6088361  -0.24340581 -0.6088361  -1.33969669 -0.24340581 
0.007 -0.24340581 -0.24340581 -0.9742664   0.48745478 -2.43598758 -0.6088361  
0.0072 -0.6088361  -0.9742664  -0.9742664  -0.6088361  -0.9742664  -0.24340581 
0.0074 -0.6088361   0.12202448  0.48745478 -0.24340581 -0.6088361  -0.6088361  
0.0076  1.21831537 -1.70512699  0.12202448 -0.24340581 -0.6088361  -0.6088361  
0.0078 -0.6088361  -0.6088361   0.12202448 -0.24340581 -0.6088361   0.48745478 
0.008 -0.24340581  1.21831537  1.21831537  1.21831537  1.21831537  0.48745478 
0.0082  0.12202448 -0.24340581  2.31460625 -0.24340581  0.48745478  0.12202448 
0.0084  0.12202448 -0.24340581 -0.24340581  0.85288507 -0.6088361  -0.6088361  
0.0086 -0.9742664  -0.6088361  -0.24340581 -0.24340581  0.85288507  0.48745478 
0.0088 -0.24340581  0.12202448 -0.24340581 -1.33969669 -1.33969669 -0.9742664  
0.009  0.48745478  0.85288507 -1.33969669 -1.70512699  0.48745478 -0.24340581 
0.0092 -0.24340581  0.85288507  0.48745478  0.12202448  0.48745478  0.48745478 
0.0094  0.12202448  0.48745478 -0.6088361  -0.6088361   0.85288507  0.12202448 
0.0096  0.48745478 -0.9742664   0.48745478  0.48745478  1.58374566 -0.6088361  
0.0098  1.21831537  0.48745478 -0.9742664   1.94917595  0.48745478  0.85288507 
0.01  0.85288507 -0.24340581  1.21831537 -0.9742664  -0.6088361  -1.33969669 
0.0102 -0.24340581 -0.9742664  -0.24340581  1.21831537 -0.24340581 -0.6088361  
0.0104  0.12202448 -0.6088361  -2.07055728  1.21831537 -0.6088361  -0.6088361  
0.0106  0.48745478 -0.9742664  -0.9742664  -0.9742664   0.85288507 -0.6088361  
0.0108  0.85288507  1.21831537  0.85288507 -0.6088361   0.12202448  0.48745478 
0.011  0.12202448 -0.24340581  0.48745478  0.12202448 -1.33969669 -0.6088361  
0.0112  1.58374566 -0.6088361   0.85288507 -0.24340581  0.85288507  0.48745478 
0.0114  0.48745478  0.85288507  0.12202448  1.94917595  0.48745478 -0.24340581 
0.0116  2.68003654 -0.24340581  0.48745478  0.48745478  0.12202448  0.12202448 
0.0118  0.48745478  1.21831537 -1.70512699  0.12202448  0.12202448 -0.6088361  
0.012  0.85288507  0.12202448  0.48745478 -0.6088361  -0.24340581 -0.6088361  
0.0122 -0.24340581  0.85288507 -0.9742664  -0.6088361  -0.24340581 -0.6088361  
0.0124 -0.24340581 -0.24340581 -0.9742664   0.12202448  0.85288507 -0.9742664  
0.0126 -0.9742664  -0.24340581 -0.6088361   1.58374566  0.48745478 -0.9742664  
0.0128  0.12202448  1.94917595 -0.6088361  -1.33969669  1.21831537 -0.6088361  
0.013  1.58374566  0.85288507 -0.6088361   0.85288507  1.58374566  0.12202448 
0.0132 -0.24340581  0.12202448  1.58374566  0.48745478 -0.6088361   0.48745478 
0.0134  0.12202448  1.94917595  0.48745478 -1.33969669  0.48745478  0.48745478 
0.0136 -0.24340581  1.21831537 -0.24340581 -0.9742664   0.12202448 -0.6088361  
0.0138  0.12202448 -0.9742664  -1.33969669  1.21831537  1.94917595 -0.9742664  
0.014 -0.9742664   0.12202448 -0.9742664   0.12202448  0.48745478 -1.33969669 
0.0142  0.12202448  0.48745478 -0.6088361   0.85288507  1.21831537 -1.33969669 
0.0144 -0.24340581  0.48745478 -0.9742664  -0.9742664   0.12202448  0.12202448 
0.0146  1.58374566  1.58374566  0.85288507  0.12202448 -0.6088361   1.21831537 
0.0148  1.21831537  1.58374566  1.21831537  0.48745478  1.58374566 -0.24340581 
0.015 -0.24340581  0.85288507  0.48745478  0.48745478  1.58374566 -0.24340581 
0.0152 -0.24340581  1.58374566  1.58374566 -0.24340581 -0.6088361  -0.24340581 
0.0154 -0.6088361   1.21831537  0.48745478  0.12202448 -0.24340581 -1.33969669 
0.0156 -0.6088361   0.12202448 -0.6088361   1.21831537  0.48745478 -0.6088361  
0.0158  1.21831537  0.85288507 -0.24340581  0.85288507 -0.6088361  -2.07055728 
0.016  0.12202448  0.12202448  0.48745478 -1.70512699  0.48745478 -0.6088361  
0.0162  0.48745478 -1.33969669 -0.9742664  -1.33969669  0.12202448  0.48745478 
0.0164 -2.07055728 -0.24340581  0.12202448  0.48745478  0.12202448  0.48745478 
0.0166 -0.6088361   0.48745478 -0.24340581  0.12202448  0.12202448  1.21831537 
0.0168 -0.6088361   0.48745478  0.12202448  1.21831537  0.12202448  0.48745478 
0.017  1.94917595  0.48745478 -0.9742664  -0.24340581 -1.70512699  1.21831537 
0.0172 -1.33969669  0.48745478  0.48745478  0.48745478  0.48745478 -0.24340581 
0.0174  0.12202448 -1.70512699  0.85288507 -1.70512699 -0.6088361  -0.6088361  
0.0176 -2.43598758 -0.24340581 -0.6088361  -1.70512699 -1.33969669 -0.6088361  
0.0178  0.85288507  0.12202448  0.12202448  0.12202448 -1.33969669  0.12202448 
0.018 -1.70512699 -1.33969669  0.12202448 -1.70512699 -1.33969669  1.21831537 
0.0182 -0.24340581 -0.6088361   0.85288507 -0.9742664   0.48745478  0.48745478 
0.0184  0.85288507 -0.24340581  0.12202448  0.85288507 -0.6088361   0.12202448 
0.0186  1.94917595  0.12202448  0.48745478  0.12202448  1.94917595  0.85288507 
0.0188 -0.24340581  1.94917595  0.48745478 -0.6088361  -0.6088361   0.85288507 
0.019 -0.6088361  -0.6088361  -0.6088361  -1.33969669 -0.24340581 -0.24340581 
0.0192  0.48745478 -2.43598758  0.48745478 -0.9742664  -0.6088361  -0.24340581 
0.0194  0.12202448 -0.9742664   0.48745478 -0.9742664   0.85288507 -1.33969669 
0.0196 -0.9742664  -0.24340581 -0.24340581  0.85288507 -0.24340581 -1.70512699 
0.0198  0.85288507  0.85288507 -0.6088361   0.48745478 -0.24340581 -0.6088361  
0.02  1.21831537  0.12202448 -0.6088361   1.21831537  0.48745478  0.12202448 
0.0202  1.21831537  1.94917595  0.12202448  0.12202448 -0.24340581 -0.6088361  
0.0204 -0.24340581  0.48745478  0.12202448  0.12202448  0.85288507  0.48745478 
0.0206  0.12202448  0.12202448  0.12202448 -0.24340581  0.48745478  0.48745478 
0.0208  0.85288507  0.48745478 -0.6088361  -0.24340581 -0.24340581 -0.24340581 
0.021  0.48745478 -0.6088361  -0.9742664   0.48745478  0.85288507 -2.80141787 
0.0212 -0.9742664  -0.6088361  -1.33969669 -1.33969669 -0.6088361   0.48745478 
0.0214  0.12202448  0.12202448  0.12202448  1.21831537 -1.33969669  0.48745478 
0.0216  0.48745478  0.48745478  0.12202448  1.21831537 -0.6088361  -0.9742664  
0.0218 -0.24340581  0.48745478 -0.24340581 -0.24340581 -0.6088361   0.48745478 
0.022  1.58374566 -0.24340581 -0.24340581  1.58374566  0.12202448  0.85288507 
0.0222  2.31460625  0.85288507 -0.24340581  1.58374566  1.21831537  0.85288507 
0.0224  0.48745478 -1.33969669  0.48745478  2.31460625  0.12202448 -0.6088361  
0.0226 -0.24340581  0.48745478 -0.9742664   1.21831537 -0.9742664   0.85288507 
0.0228  0.85288507 -1.33969669  0.12202448 -0.9742664  -0.6088361  -0.6088361  
0.023  0.48745478 -0.24340581  0.48745478  1.58374566 -1.70512699  0.48745478 
0.0232 -0.9742664   0.48745478  1.21831537 -0.24340581 -0.9742664   0.12202448 
0.0234 -0.6088361   0.12202448  0.12202448  0.85288507 -0.9742664   0.48745478 
0.0236  0.48745478  1.58374566 -0.6088361   0.48745478 -1.33969669  0.12202448 
0.0238  0.85288507  0.48745478  0.48745478  0.85288507  1.58374566  0.12202448 
0.024  0.85288507 -0.6088361   0.12202448  0.85288507  1.58374566 -0.24340581 
0.0242  1.94917595  0.85288507 -0.24340581 -1.33969669 -0.24340581  0.12202448 
0.0244 -0.24340581  0.12202448 -1.70512699  0.85288507  0.48745478 -0.9742664  
0.0246 -1.33969669  0.85288507  0.12202448 -0.6088361   0.12202448  0.85288507 
0.0248  1.58374566  0.48745478  0.85288507  0.85288507  0.48745478 -0.9742664  
0.025  0.85288507 -0.9742664   0.48745478 -0.9742664   0.12202448  0.85288507 
0.0252  1.21831537  0.85288507  0.48745478 -1.33969669  0.48745478  0.85288507 
0.0254 -0.6088361  -0.9742664   0.12202448  0.48745478  0.12202448  0.12202448 
0.0256 -0.6088361  -1.33969669  0.48745478 -0.24340581 -0.6088361   0.48745478 
0.0258 -1.33969669  0.12202448  0.48745478 -1.33969669  0.48745478 -2.07055728 
0.026 -0.6088361  -0.6088361  -0.6088361  -0.24340581 -1.33969669 -0.9742664  
0.0262 -0.9742664  -1.33969669 -0.9742664  -0.6088361   0.12202448  0.48745478 
0.0264  0.12202448  1.21831537  0.85288507  0.48745478 -1.33969669 -0.9742664  
0.0266 -0.9742664  -1.33969669  0.12202448 -1.33969669 -0.24340581  0.12202448 
0.0268  0.48745478 -0.24340581 -0.24340581 -0.6088361  -0.6088361   0.48745478 
0.027 -0.24340581  0.85288507 -0.24340581  1.21831537  0.12202448 -0.6088361  
0.0272  0.12202448 -0.24340581  0.12202448  0.12202448  0.48745478  0.12202448 
0.0274  0.12202448  0.12202448  0.85288507 -0.24340581 -1.33969669 -0.9742664  
0.0276  1.21831537  1.21831537 -0.24340581  0.48745478  0.12202448  0.48745478 
0.0278  0.48745478 -0.24340581 -0.6088361   0.12202448 -0.24340581 -0.24340581 
0.028 -0.9742664  -1.70512699 -0.24340581 -2.43598758 -0.6088361   0.12202448 
0.0282 -0.6088361  -2.07055728  0.48745478 -0.6088361   0.12202448  0.85288507 
0.0284  0.48745478 -0.9742664  -0.9742664  -0.6088361  -0.6088361  -0.6088361  
0.0286  1.21831537 -0.6088361  -0.24340581  0.12202448  0.48745478 -0.24340581 
0.0288 -0.6088361  -0.6088361   1.21831537 -0.24340581  0.12202448  1.94917595 
0.029 -0.24340581  1.58374566  1.58374566 -0.24340581  0.48745478  1.21831537 
0.0292  0.85288507 -0.24340581  1.94917595  1.58374566  1.21831537  0.85288507 
0.0294  0.12202448  0.85288507 -0.24340581 -0.24340581 -0.6088361   1.21831537 
0.0296  0.85288507  0.48745478  0.12202448  0.12202448 -0.6088361  -0.24340581 
0.0298  0.85288507  0.48745478  1.21831537 -0.24340581 -1.33969669  0.85288507 
0.03  0.12202448 -1.33969669 -0.6088361  -1.33969669  0.48745478  0.12202448 
0.0302 -0.6088361   0.48745478  0.48745478  1.58374566  0.85288507  0.48745478 
0.0304 -0.6088361  -2.43598758 -0.24340581  0.85288507  0.12202448  0.85288507 
0.0306 -0.9742664   0.12202448 -0.9742664  -0.24340581  0.12202448 -1.70512699 
0.0308  0.85288507 -0.6088361   0.48745478  0.48745478  1.21831537  0.85288507 
0.031  0.48745478 -0.6088361  -0.24340581  0.85288507 -0.6088361   1.21831537 
0.0312 -0.6088361  -1.33969669 -0.24340581  0.85288507  1.21831537 -0.24340581 
0.0314 -0.6088361  -0.9742664   1.94917595  0.48745478 -0.6088361  -0.24340581 
0.0316 -0.6088361  -0.24340581  0.85288507 -0.9742664   1.21831537 -0.24340581 
0.0318  0.48745478  0.48745478 -0.24340581  0.48745478  0.12202448  0.48745478 
0.032 -1.33969669 -0.9742664   1.58374566  1.58374566  0.48745478  0.48745478 
0.0322 -0.9742664   1.21831537  1.21831537 -0.6088361   1.94917595  0.85288507 
0.0324  0.48745478  1.58374566  2.68003654 -0.9742664   0.85288507  0.85288507 
0.0326 -0.24340581  1.21831537  0.85288507 -1.33969669  0.85288507  1.21831537 
0.0328  0.48745478  1.58374566  0.48745478  0.48745478  0.85288507 -0.24340581 
0.033  1.21831537 -1.70512699  0.12202448  0.85288507 -0.24340581  0.48745478 
0.0332 -0.9742664   0.12202448  1.21831537 -0.6088361  -0.9742664  -0.24340581 
0.0334 -0.9742664   0.12202448  0.48745478 -0.24340581  0.48745478  1.94917595 
0.0336 -0.6088361  -0.24340581 -0.6088361  -0.24340581 -1.33969669 -0.9742664  
0.0338 -0.9742664   0.48745478  1.21831537 -0.24340581 -0.6088361   0.12202448 
0.034  0.48745478 -0.24340581  0.85288507 -0.6088361   0.85288507 -0.6088361  
0.0342  1.21831537 -0.9742664   1.94917595 -0.24340581 -0.9742664   0.48745478 
0.0344  0.12202448  0.48745478  1.21831537 -0.9742664  -0.9742664   0.12202448 
0.0346 -0.24340581 -0.9742664  -0.6088361   0.48745478 -0.6088361  -0.9742664  
0.0348 -0.6088361  -0.24340581 -1.33969669 -1.33969669 -1.70512699 -0.6088361  
0.035 -0.24340581 -1.33969669 -0.6088361  -1.33969669  0.12202448 -0.24340581 
0.0352 -0.6088361  -0.6088361   0.12202448 -1.33969669  0.12202448  0.12202448 
0.0354 -1.33969669 -2.07055728 -0.6088361  -0.6088361  -1.33969669 -0.9742664  
0.0356 -1.70512699  0.12202448 -0.24340581 -0.9742664   0.12202448  0.85288507 
0.0358 -0.6088361  -0.6088361   0.48745478  0.85288507 -0.9742664   0.48745478 
0.036 -0.9742664  -0.6088361   0.85288507  0.48745478  0.12202448  0.85288507 
0.0362  0.12202448  1.21831537  1.58374566 -0.24340581 -0.9742664   0.48745478 
0.0364 -0.6088361   0.12202448 -0.24340581 -1.70512699 -0.9742664  -0.24340581 
0.0366 -0.24340581 -0.6088361  -0.6088361  -0.9742664  -0.6088361  -0.6088361  
0.0368 -0.6088361  -0.24340581 -0.9742664   0.85288507 -0.24340581  0.48745478 
0.037 -0.24340581 -1.70512699 -0.6088361  -0.9742664  -0.6088361   0.12202448 
0.0372 -0.24340581 -0.9742664   0.48745478 -1.70512699  0.48745478 -0.24340581 
0.0374 -2.07055728 -0.9742664   0.85288507 -0.6088361   0.48745478  0.12202448 
0.0376  0.48745478 -0.6088361   0.12202448 -0.24340581  0.12202448 -0.24340581 
0.0378  1.58374566 -0.9742664   1.94917595 -1.70512699 -0.24340581  1.58374566 
0.038  0.85288507  1.94917595  0.12202448  0.12202448 -0.6088361  -0.24340581 
0.0382 -1.33969669 -0.24340581 -1.33969669 -0.6088361   0.12202448  0.48745478 
0.0384  0.12202448  0.85288507 -0.24340581  0.85288507  0.85288507  0.85288507 
0.0386 -0.9742664   0.85288507  0.48745478  0.12202448  0.12202448 -1.70512699 
0.0388  0.12202448  1.58374566 -1.33969669 -0.6088361   0.85288507 -0.24340581 
0.039  0.12202448  0.85288507 -0.24340581  0.85288507  0.85288507 -0.9742664  
0.0392  0.12202448  0.85288507 -0.6088361   1.58374566 -0.24340581  0.12202448 
0.0394 -0.9742664   0.85288507  0.48745478  0.12202448  1.58374566  0.85288507 
0.0396 -0.24340581  2.31460625  0.48745478  0.85288507  1.58374566 -0.6088361  
0.0398 -0.6088361   1.21831537  0.85288507  1.21831537 -0.6088361  -0.6088361  
0.04 -0.24340581 -0.24340581  0.12202448 -1.33969669  0.12202448  0.12202448 
0.0402  0.12202448  0.12202448  0.12202448  0.12202448  0.85288507  0.85288507 
0.0404 -0.9742664  -0.6088361   0.12202448  0.48745478  0.48745478  0.48745478 
0.0406 -0.6088361   0.48745478 -0.6088361  -0.9742664   0.85288507 -0.6088361  
0.0408 -0.24340581  0.12202448  0.12202448 -0.6088361  -1.33969669 -0.24340581 
0.041  1.21831537  0.12202448 -0.9742664  -0.24340581  0.48745478 -0.9742664  
0.0412 -0.24340581  1.94917595  1.21831537  0.12202448  0.85288507  1.21831537 
0.0414  1.58374566  1.21831537 -0.9742664   1.58374566  0.12202448  0.85288507 
0.0416  1.21831537 -0.24340581 -0.6088361   1.94917595 -0.6088361   0.12202448 
0.0418  0.48745478  0.48745478  0.12202448  0.12202448  1.21831537 -0.24340581 
0.042 -0.24340581  0.48745478 -1.33969669  0.48745478  1.21831537 -0.6088361  
0.0422  0.85288507 -1.70512699 -1.33969669 -0.24340581  0.85288507 -0.6088361  
0.0424  1.21831537  0.12202448 -0.24340581  0.12202448  0.12202448 -0.24340581 
0.0426  0.85288507  1.21831537 -0.9742664   1.58374566 -0.6088361   0.85288507 
0.0428 -0.9742664   0.48745478  1.21831537 -0.24340581  1.21831537  0.12202448 
0.043 -0.24340581 -0.9742664  -0.9742664   0.48745478  0.48745478  0.48745478 
0.0432 -0.6088361   1.21831537  0.85288507 -0.24340581  0.12202448  0.48745478 
0.0434  1.21831537 -1.33969669 -0.9742664   0.48745478  1.58374566 -0.9742664  
0.0436 -0.9742664  -0.6088361  -0.24340581 -0.24340581  0.48745478 -0.24340581 
0.0438 -1.33969669  0.12202448 -0.6088361  -0.6088361   0.48745478 -0.9742664  
0.044 -1.33969669  0.48745478 -0.24340581  0.48745478 -0.24340581  0.85288507 
0.0442 -1.33969669  0.48745478  0.12202448  1.21831537  0.12202448 -0.24340581 
0.0444  0.12202448  0.48745478  0.12202448  0.12202448  0.48745478 -0.24340581 
0.0446 -0.24340581  0.85288507 -0.24340581  0.12202448  0.85288507  0.48745478 
0.0448 -0.24340581  0.48745478 -0.6088361  -0.24340581  1.58374566 -1.70512699 
0.045  0.85288507  2.31460625  0.85288507  0.12202448  1.21831537  0.12202448 
0.0452  0.12202448  0.85288507 -1.33969669 -0.9742664   0.85288507  0.12202448 
0.0454 -0.6088361  -0.9742664   0.12202448 -0.24340581  0.85288507 -0.6088361  
0.0456 -1.70512699  0.48745478 -0.9742664   0.48745478  0.85288507 -0.6088361  
0.0458  0.48745478  0.48745478 -0.6088361  -0.6088361  -0.24340581 -0.24340581 
0.046  1.94917595  0.12202448  0.48745478 -1.33969669  0.85288507 -0.9742664  
