"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,1.360694318,0,4.750593824,
2e-05,3.918706377,2e-05,4.750593824,
4e-05,4.649566965,4e-05,5.116024118,
6e-05,3.553276083,6e-05,5.116024118,
8e-05,5.014997259,8e-05,5.116024118,
0.0001,4.649566965,0.0001,5.116024118,
0.00012,3.918706377,0.00012,4.750593824,
0.00014,4.284136671,0.00014,4.750593824,
0.00016,4.649566965,0.00016,4.750593824,
0.00018,3.553276083,0.00018,4.38516353,
0.0002,2.822415494,0.0002,4.019733236,
0.00022,3.553276083,0.00022,5.481454413,
0.00024,2.822415494,0.00024,4.750593824,
0.00026,3.187845788,0.00026,4.750593824,
0.00028,2.4569852,0.00028,4.750593824,
0.0003,1.726124612,0.0003,5.116024118,
0.00032,2.091554906,0.00032,5.116024118,
0.00034,0.264403435,0.00034,5.116024118,
0.00036,-1.197317742,0.00036,4.019733236,
0.00038,-0.8318874475,0.00038,5.116024118,
0.0004,-2.293608624,0.0004,5.481454413,
0.00042,-1.92817833,0.00042,5.116024118,
0.00044,-1.562748036,0.00044,5.116024118,
0.00046,-2.293608624,0.00046,4.750593824,
0.00048,-3.389899507,0.00048,4.019733236,
0.0005,-3.389899507,0.0005,3.654302942,
0.00052,-3.389899507,0.00052,4.750593824,
0.00054,-4.120760095,0.00054,4.38516353,
0.00056,-4.120760095,0.00056,4.750593824,
0.00058,-4.486190389,0.00058,5.116024118,
0.0006,-4.851620683,0.0006,5.116024118,
0.00062,-3.755329801,0.00062,4.750593824,
0.00064,-2.659038918,0.00064,4.38516353,
0.00066,-3.755329801,0.00066,3.288872648,
0.00068,-1.562748036,0.00068,4.750593824,
0.0007,-3.024469212,0.0007,3.654302942,
0.00072,-1.562748036,0.00072,4.750593824,
0.00074,-0.8318874475,0.00074,4.750593824,
0.00076,-1.562748036,0.00076,4.750593824,
0.00078,-0.8318874475,0.00078,4.750593824,
0.0008,-0.4664571533,0.0008,5.481454413,
0.00082,0.6298337292,0.00082,4.750593824,
0.00084,0.6298337292,0.00084,4.750593824,
0.00086,2.091554906,0.00086,4.38516353,
0.00088,2.091554906,0.00088,4.38516353,
0.0009,2.091554906,0.0009,4.750593824,
0.00092,2.4569852,0.00092,5.116024118,
0.00094,3.918706377,0.00094,4.750593824,
0.00096,3.918706377,0.00096,4.38516353,
0.00098,4.284136671,0.00098,5.116024118,
0.001,5.014997259,0.001,4.019733236,
0.00102,4.649566965,0.00102,4.38516353,
0.00104,4.649566965,0.00104,4.750593824,
0.00106,4.649566965,0.00106,5.116024118,
0.00108,3.918706377,0.00108,4.38516353,
0.0011,4.649566965,0.0011,4.750593824,
0.00112,2.4569852,0.00112,5.116024118,
0.00114,2.4569852,0.00114,4.750593824,
0.00116,3.187845788,0.00116,5.481454413,
0.00118,2.4569852,0.00118,4.750593824,
0.0012,2.4569852,0.0012,4.38516353,
0.00122,0.6298337292,0.00122,4.750593824,
0.00124,1.360694318,0.00124,4.750593824,
0.00126,0.6298337292,0.00126,4.38516353,
0.00128,0.9952640234,0.00128,4.750593824,
0.0013,-0.8318874475,0.0013,5.116024118,
0.00132,-0.1010268591,0.00132,4.019733236,
0.00134,-1.197317742,0.00134,4.750593824,
0.00136,-1.92817833,0.00136,4.750593824,
0.00138,-3.024469212,0.00138,4.38516353,
0.0014,-2.659038918,0.0014,4.38516353,
0.00142,-1.197317742,0.00142,4.750593824,
0.00144,-3.389899507,0.00144,4.019733236,
0.00146,-3.389899507,0.00146,4.750593824,
0.00148,-4.851620683,0.00148,4.750593824,
0.0015,-3.024469212,0.0015,4.38516353,
0.00152,-4.486190389,0.00152,4.750593824,
0.00154,-4.486190389,0.00154,4.750593824,
0.00156,-4.120760095,0.00156,4.38516353,
0.00158,-3.389899507,0.00158,4.750593824,
0.0016,-3.024469212,0.0016,5.116024118,
0.00162,-4.851620683,0.00162,4.38516353,
0.00164,-1.92817833,0.00164,4.38516353,
0.00166,-2.293608624,0.00166,4.750593824,
0.00168,-1.92817833,0.00168,4.750593824,
0.0017,-1.562748036,0.0017,5.481454413,
0.00172,1.360694318,0.00172,5.846884707,
0.00174,1.360694318,0.00174,4.38516353,
0.00176,1.360694318,0.00176,4.750593824,
0.00178,0.9952640234,0.00178,4.750593824,
0.0018,1.360694318,0.0018,4.750593824,
0.00182,3.553276083,0.00182,4.750593824,
0.00184,2.822415494,0.00184,4.750593824,
0.00186,3.187845788,0.00186,4.38516353,
0.00188,1.726124612,0.00188,4.38516353,
0.0019,2.822415494,0.0019,4.750593824,
0.00192,3.187845788,0.00192,4.38516353,
0.00194,5.380427553,0.00194,4.750593824,
0.00196,2.091554906,0.00196,4.38516353,
0.00198,4.649566965,0.00198,4.019733236,
0.002,5.014997259,0.002,4.750593824,
0.00202,5.380427553,0.00202,4.750593824,
0.00204,3.553276083,0.00204,4.019733236,
0.00206,2.091554906,0.00206,4.750593824,
0.00208,3.918706377,0.00208,4.750593824,
0.0021,3.918706377,0.0021,5.846884707,
0.00212,3.918706377,0.00212,4.38516353,
0.00214,1.726124612,0.00214,4.38516353,
0.00216,1.726124612,0.00216,5.116024118,
0.00218,0.9952640234,0.00218,4.750593824,
0.0022,0.9952640234,0.0022,4.38516353,
0.00222,0.6298337292,0.00222,5.116024118,
0.00224,-1.562748036,0.00224,4.750593824,
0.00226,-1.92817833,0.00226,4.750593824,
0.00228,-2.293608624,0.00228,5.481454413,
0.0023,-2.293608624,0.0023,4.38516353,
0.00232,-3.024469212,0.00232,4.38516353,
0.00234,-2.293608624,0.00234,5.116024118,
0.00236,-4.120760095,0.00236,4.38516353,
0.00238,-4.120760095,0.00238,4.750593824,
0.0024,-3.755329801,0.0024,5.116024118,
0.00242,-5.217050978,0.00242,4.38516353,
0.00244,-4.120760095,0.00244,4.750593824,
0.00246,-1.562748036,0.00246,5.116024118,
0.00248,-4.120760095,0.00248,4.38516353,
0.0025,-5.217050978,0.0025,4.750593824,
0.00252,-0.1010268591,0.00252,5.116024118,
0.00254,-3.389899507,0.00254,5.116024118,
0.00256,-3.755329801,0.00256,5.116024118,
0.00258,-2.659038918,0.00258,4.750593824,
0.0026,-3.024469212,0.0026,5.116024118,
0.00262,-2.293608624,0.00262,4.750593824,
0.00264,-1.92817833,0.00264,5.116024118,
0.00266,0.6298337292,0.00266,4.750593824,
0.00268,0.9952640234,0.00268,5.116024118,
0.0027,-0.4664571533,0.0027,5.116024118,
0.00272,0.264403435,0.00272,4.750593824,
0.00274,3.187845788,0.00274,4.750593824,
0.00276,3.187845788,0.00276,5.116024118,
0.00278,2.4569852,0.00278,5.116024118,
0.0028,3.553276083,0.0028,4.750593824,
0.00282,2.4569852,0.00282,5.116024118,
0.00284,5.014997259,0.00284,4.750593824,
0.00286,3.918706377,0.00286,4.750593824,
0.00288,3.918706377,0.00288,4.750593824,
0.0029,3.187845788,0.0029,4.750593824,
0.00292,3.918706377,0.00292,4.750593824,
0.00294,4.284136671,0.00294,5.116024118,
0.00296,3.918706377,0.00296,5.116024118,
0.00298,3.918706377,0.00298,4.750593824,
0.003,2.091554906,0.003,5.481454413,
0.00302,3.187845788,0.00302,4.750593824,
0.00304,0.6298337292,0.00304,4.38516353,
0.00306,2.822415494,0.00306,5.481454413,
0.00308,3.553276083,0.00308,4.38516353,
0.0031,1.360694318,0.0031,4.750593824,
0.00312,0.6298337292,0.00312,5.116024118,
0.00314,-0.1010268591,0.00314,5.116024118,
0.00316,-2.293608624,0.00316,4.38516353,
0.00318,-2.659038918,0.00318,5.116024118,
0.0032,-1.197317742,0.0032,4.019733236,
0.00322,-2.659038918,0.00322,4.38516353,
0.00324,-2.293608624,0.00324,5.116024118,
0.00326,-1.562748036,0.00326,4.750593824,
0.00328,-2.659038918,0.00328,4.750593824,
0.0033,-3.024469212,0.0033,5.481454413,
0.00332,-4.851620683,0.00332,4.750593824,
0.00334,-4.486190389,0.00334,5.116024118,
0.00336,-3.389899507,0.00336,5.116024118,
0.00338,-4.851620683,0.00338,4.750593824,
0.0034,-1.197317742,0.0034,4.38516353,
0.00342,-3.755329801,0.00342,5.846884707,
0.00344,-4.486190389,0.00344,4.750593824,
0.00346,-3.755329801,0.00346,4.750593824,
0.00348,-3.024469212,0.00348,5.116024118,
0.0035,-3.024469212,0.0035,4.38516353,
0.00352,-4.486190389,0.00352,4.750593824,
0.00354,-3.024469212,0.00354,5.116024118,
0.00356,-1.197317742,0.00356,5.116024118,
0.00358,-1.197317742,0.00358,4.38516353,
0.0036,0.264403435,0.0036,5.481454413,
0.00362,0.9952640234,0.00362,4.750593824,
0.00364,-1.562748036,0.00364,4.750593824,
0.00366,1.726124612,0.00366,5.481454413,
0.00368,0.6298337292,0.00368,4.38516353,
0.0037,2.4569852,0.0037,4.38516353,
0.00372,3.553276083,0.00372,5.116024118,
0.00374,2.822415494,0.00374,4.750593824,
0.00376,3.187845788,0.00376,4.750593824,
0.00378,3.187845788,0.00378,5.116024118,
0.0038,3.553276083,0.0038,4.750593824,
0.00382,3.918706377,0.00382,4.750593824,
0.00384,3.918706377,0.00384,5.116024118,
0.00386,3.187845788,0.00386,4.38516353,
0.00388,3.553276083,0.00388,4.750593824,
0.0039,3.918706377,0.0039,5.116024118,
0.00392,2.4569852,0.00392,5.116024118,
0.00394,3.187845788,0.00394,4.38516353,
0.00396,3.187845788,0.00396,5.116024118,
0.00398,2.822415494,0.00398,5.116024118,
0.004,1.726124612,0.004,5.481454413,
0.00402,1.360694318,0.00402,4.38516353,
0.00404,3.553276083,0.00404,4.750593824,
0.00406,0.9952640234,0.00406,5.481454413,
0.00408,-0.1010268591,0.00408,5.116024118,
0.0041,-0.1010268591,0.0041,4.750593824,
0.00412,-0.8318874475,0.00412,4.38516353,
0.00414,-1.197317742,0.00414,4.38516353,
0.00416,-2.659038918,0.00416,4.750593824,
0.00418,-2.659038918,0.00418,5.116024118,
0.0042,-3.389899507,0.0042,5.116024118,
0.00422,-1.92817833,0.00422,5.116024118,
0.00424,-3.755329801,0.00424,5.116024118,
0.00426,-4.486190389,0.00426,5.116024118,
0.00428,-3.389899507,0.00428,4.750593824,
0.0043,-6.31334186,0.0043,5.481454413,
0.00432,-4.486190389,0.00432,6.212315001,
0.00434,-3.755329801,0.00434,4.750593824,
0.00436,-4.120760095,0.00436,5.116024118,
0.00438,-3.389899507,0.00438,5.116024118,
0.0044,-2.659038918,0.0044,4.750593824,
0.00442,-2.659038918,0.00442,5.481454413,
0.00444,-2.659038918,0.00444,5.116024118,
0.00446,-1.92817833,0.00446,4.750593824,
0.00448,-1.197317742,0.00448,5.116024118,
0.0045,-2.293608624,0.0045,4.38516353,
0.00452,-1.562748036,0.00452,3.654302942,
0.00454,0.264403435,0.00454,4.750593824,
0.00456,0.9952640234,0.00456,4.750593824,
0.00458,1.726124612,0.00458,4.750593824,
0.0046,1.726124612,0.0046,4.750593824,
0.00462,1.360694318,0.00462,3.654302942,
0.00464,1.726124612,0.00464,5.116024118,
0.00466,2.822415494,0.00466,5.116024118,
0.00468,1.726124612,0.00468,4.750593824,
0.0047,3.553276083,0.0047,5.116024118,
0.00472,3.187845788,0.00472,3.288872648,
0.00474,4.284136671,0.00474,5.116024118,
0.00476,4.649566965,0.00476,5.116024118,
0.00478,6.476718436,0.00478,4.750593824,
0.0048,4.284136671,0.0048,4.750593824,
0.00482,4.284136671,0.00482,7.308605883,
0.00484,4.284136671,0.00484,5.116024118,
0.00486,3.187845788,0.00486,5.116024118,
0.00488,2.822415494,0.00488,5.116024118,
0.0049,2.822415494,0.0049,5.116024118,
