"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,1.38238626,0,4.38516353,
2e-05,2.113246848,2e-05,4.38516353,
4e-05,1.016955966,4e-05,3.654302942,
6e-05,3.209537731,6e-05,3.654302942,
8e-05,4.671258907,8e-05,4.38516353,
0.0001,1.747816554,0.0001,4.019733236,
0.00012,5.036689202,0.00012,4.38516353,
0.00014,3.940398319,0.00014,4.019733236,
0.00016,2.478677142,0.00016,5.481454413,
0.00018,3.940398319,0.00018,4.38516353,
0.0002,4.305828613,0.0002,4.38516353,
0.00022,3.574968025,0.00022,4.38516353,
0.00024,2.478677142,0.00024,4.38516353,
0.00026,2.844107437,0.00026,2.923442353,
0.00028,3.574968025,0.00028,4.750593824,
0.0003,2.478677142,0.0003,4.019733236,
0.00032,3.574968025,0.00032,4.019733236,
0.00034,2.478677142,0.00034,5.116024118,
0.00036,1.38238626,0.00036,3.654302942,
0.00038,2.478677142,0.00038,4.019733236,
0.0004,0.2860953773,0.0004,4.38516353,
0.00042,-0.8101955052,0.00042,4.38516353,
0.00044,-1.175625799,0.00044,4.019733236,
0.00046,-0.444765211,0.00046,5.481454413,
0.00048,-0.8101955052,0.00048,4.38516353,
0.0005,-2.637346976,0.0005,3.288872648,
0.00052,-2.271916682,0.00052,4.750593824,
0.00054,-3.00277727,0.00054,4.019733236,
0.00056,-2.637346976,0.00056,5.116024118,
0.00058,-3.368207564,0.00058,5.116024118,
0.0006,-4.464498447,0.0006,4.38516353,
0.00062,-3.733637859,0.00062,4.019733236,
0.00064,-3.00277727,0.00064,4.750593824,
0.00066,-3.368207564,0.00066,4.750593824,
0.00068,-4.464498447,0.00068,4.019733236,
0.0007,-2.637346976,0.0007,5.116024118,
0.00072,-1.541056094,0.00072,4.38516353,
0.00074,-3.733637859,0.00074,4.019733236,
0.00076,-3.368207564,0.00076,4.019733236,
0.00078,-1.541056094,0.00078,4.38516353,
0.0008,-3.00277727,0.0008,4.019733236,
0.00082,-1.541056094,0.00082,4.750593824,
0.00084,0.2860953773,0.00084,4.38516353,
0.00086,-2.271916682,0.00086,4.750593824,
0.00088,-1.906486388,0.00088,4.750593824,
0.0009,-0.8101955052,0.0009,4.019733236,
0.00092,1.38238626,0.00092,4.019733236,
0.00094,-0.444765211,0.00094,4.38516353,
0.00096,1.38238626,0.00096,4.019733236,
0.00098,1.38238626,0.00098,4.019733236,
0.001,3.940398319,0.001,4.38516353,
0.00102,3.940398319,0.00102,4.019733236,
0.00104,1.38238626,0.00104,4.019733236,
0.00106,3.940398319,0.00106,4.38516353,
0.00108,3.209537731,0.00108,4.750593824,
0.0011,3.940398319,0.0011,4.38516353,
0.00112,3.209537731,0.00112,4.38516353,
0.00114,3.209537731,0.00114,4.38516353,
0.00116,3.209537731,0.00116,4.38516353,
0.00118,3.209537731,0.00118,5.116024118,
0.0012,2.844107437,0.0012,4.019733236,
0.00122,3.209537731,0.00122,4.019733236,
0.00124,-0.07933491686,0.00124,5.116024118,
0.00126,2.113246848,0.00126,3.654302942,
0.00128,1.016955966,0.00128,4.38516353,
0.0013,1.016955966,0.0013,4.019733236,
0.00132,1.016955966,0.00132,4.750593824,
0.00134,0.2860953773,0.00134,4.750593824,
0.00136,-0.444765211,0.00136,4.38516353,
0.00138,-0.07933491686,0.00138,4.019733236,
0.0014,-1.906486388,0.0014,4.019733236,
0.00142,-1.541056094,0.00142,4.750593824,
0.00144,-1.541056094,0.00144,4.38516353,
0.00146,-1.906486388,0.00146,4.750593824,
0.00148,-5.195359035,0.00148,4.750593824,
0.0015,-3.368207564,0.0015,4.38516353,
0.00152,-3.368207564,0.00152,4.38516353,
0.00154,-3.00277727,0.00154,4.38516353,
0.00156,-2.271916682,0.00156,4.38516353,
0.00158,-3.733637859,0.00158,4.38516353,
0.0016,-3.733637859,0.0016,4.019733236,
0.00162,-4.464498447,0.00162,4.019733236,
0.00164,-3.733637859,0.00164,4.019733236,
0.00166,-3.368207564,0.00166,4.019733236,
0.00168,-3.733637859,0.00168,4.019733236,
0.0017,-2.637346976,0.0017,4.019733236,
0.00172,-4.099068153,0.00172,4.38516353,
0.00174,-1.541056094,0.00174,4.38516353,
0.00176,-1.906486388,0.00176,4.019733236,
0.00178,-1.175625799,0.00178,4.38516353,
0.0018,1.016955966,0.0018,4.38516353,
0.00182,-0.444765211,0.00182,4.019733236,
0.00184,-0.07933491686,0.00184,4.750593824,
