"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,-2.279576101,0,6.943175589,
2e-05,-2.279576101,2e-05,6.577745295,
4e-05,-3.375866983,4e-05,6.212315001,
6e-05,-2.279576101,6e-05,5.846884707,
8e-05,-3.010436689,8e-05,6.212315001,
0.0001,-3.741297278,0.0001,6.577745295,
0.00012,-4.472157866,0.00012,6.943175589,
0.00014,-5.203018454,0.00014,6.212315001,
0.00016,-3.741297278,0.00016,6.943175589,
0.00018,-2.645006395,0.00018,6.212315001,
0.0002,-3.375866983,0.0002,6.577745295,
0.00022,-4.106727572,0.00022,6.943175589,
0.00024,-2.645006395,0.00024,6.212315001,
0.00026,-2.279576101,0.00026,6.212315001,
0.00028,-1.548715513,0.00028,6.943175589,
0.0003,-3.010436689,0.0003,6.577745295,
0.00032,-2.645006395,0.00032,6.212315001,
0.00034,-0.45242463,0.00034,6.577745295,
0.00036,-1.548715513,0.00036,6.212315001,
0.00038,-0.8178549242,0.00038,5.846884707,
0.0004,0.6438662525,0.0004,7.308605883,
0.00042,0.2784359583,0.00042,6.212315001,
0.00044,1.374726841,0.00044,6.212315001,
0.00046,2.836448018,0.00046,6.943175589,
0.00048,2.836448018,0.00048,6.212315001,
0.0005,2.105587429,0.0005,6.577745295,
0.00052,3.201878312,0.00052,6.943175589,
0.00054,2.471017723,0.00054,5.846884707,
0.00056,3.201878312,0.00056,6.577745295,
0.00058,3.9327389,0.00058,6.943175589,
0.0006,3.201878312,0.0006,6.577745295,
0.00062,3.567308606,0.00062,6.212315001,
0.00064,5.029029783,0.00064,6.577745295,
0.00066,3.201878312,0.00066,6.212315001,
0.00068,3.567308606,0.00068,6.212315001,
0.0007,2.471017723,0.0007,6.943175589,
0.00072,2.471017723,0.00072,6.212315001,
0.00074,2.471017723,0.00074,6.577745295,
0.00076,2.471017723,0.00076,6.943175589,
0.00078,1.009296547,0.00078,6.577745295,
0.0008,1.009296547,0.0008,6.212315001,
0.00082,0.2784359583,0.00082,6.943175589,
0.00084,-0.08699433583,0.00084,6.943175589,
0.00086,-0.45242463,0.00086,6.577745295,
0.00088,-0.45242463,0.00088,6.577745295,
0.0009,-1.548715513,0.0009,6.212315001,
0.00092,-2.279576101,0.00092,6.212315001,
0.00094,-1.914145807,0.00094,6.577745295,
0.00096,-3.010436689,0.00096,6.577745295,
0.00098,-3.010436689,0.00098,6.212315001,
0.001,-3.375866983,0.001,6.943175589,
0.00102,-3.375866983,0.00102,6.577745295,
0.00104,-4.106727572,0.00104,5.846884707,
0.00106,-3.010436689,0.00106,6.212315001,
0.00108,-4.106727572,0.00108,6.577745295,
0.0011,-3.741297278,0.0011,6.212315001,
0.00112,-3.741297278,0.00112,7.308605883,
0.00114,-4.106727572,0.00114,6.943175589,
0.00116,-2.645006395,0.00116,6.577745295,
0.00118,-3.010436689,0.00118,6.943175589,
0.0012,-3.010436689,0.0012,6.212315001,
0.00122,-2.279576101,0.00122,5.846884707,
0.00124,-1.914145807,0.00124,6.943175589,
0.00126,-1.914145807,0.00126,6.577745295,
0.00128,0.2784359583,0.00128,6.212315001,
0.0013,-0.45242463,0.0013,6.943175589,
0.00132,-0.45242463,0.00132,6.212315001,
0.00134,-0.08699433583,0.00134,5.116024118,
0.00136,1.374726841,0.00136,6.943175589,
0.00138,1.009296547,0.00138,6.212315001,
0.0014,1.374726841,0.0014,6.212315001,
0.00142,2.836448018,0.00142,6.943175589,
0.00144,3.201878312,0.00144,6.943175589,
0.00146,2.836448018,0.00146,6.212315001,
0.00148,3.201878312,0.00148,6.577745295,
0.0015,3.9327389,0.0015,6.577745295,
0.00152,3.201878312,0.00152,6.577745295,
0.00154,4.298169194,0.00154,7.308605883,
0.00156,3.201878312,0.00156,6.943175589,
0.00158,1.009296547,0.00158,6.212315001,
0.0016,2.471017723,0.0016,7.308605883,
0.00162,2.471017723,0.00162,6.943175589,
0.00164,2.836448018,0.00164,5.481454413,
0.00166,2.471017723,0.00166,6.943175589,
0.00168,1.740157135,0.00168,6.577745295,
0.0017,3.201878312,0.0017,6.212315001,
0.00172,2.105587429,0.00172,6.577745295,
0.00174,0.6438662525,0.00174,5.846884707,
0.00176,-0.8178549242,0.00176,6.212315001,
0.00178,0.2784359583,0.00178,6.943175589,
0.0018,-2.279576101,0.0018,6.577745295,
0.00182,-1.183285218,0.00182,6.212315001,
0.00184,-0.45242463,0.00184,6.212315001,
0.00186,-0.8178549242,0.00186,6.577745295,
0.00188,-1.914145807,0.00188,6.212315001,
0.0019,-1.914145807,0.0019,6.577745295,
0.00192,-4.106727572,0.00192,6.577745295,
0.00194,-3.375866983,0.00194,5.846884707,
0.00196,-3.741297278,0.00196,6.943175589,
0.00198,-4.472157866,0.00198,6.212315001,
0.002,-4.106727572,0.002,6.577745295,
0.00202,-3.010436689,0.00202,6.943175589,
0.00204,-3.741297278,0.00204,7.308605883,
0.00206,-3.741297278,0.00206,6.212315001,
0.00208,-4.106727572,0.00208,6.577745295,
0.0021,-2.645006395,0.0021,6.577745295,
0.00212,-2.645006395,0.00212,6.577745295,
0.00214,-4.106727572,0.00214,7.674036178,
0.00216,-2.279576101,0.00216,6.943175589,
0.00218,-2.279576101,0.00218,6.577745295,
0.0022,-1.548715513,0.0022,6.943175589,
0.00222,-1.548715513,0.00222,6.577745295,
0.00224,0.6438662525,0.00224,6.943175589,
0.00226,0.2784359583,0.00226,6.943175589,
0.00228,-0.45242463,0.00228,6.577745295,
0.0023,1.740157135,0.0023,6.577745295,
0.00232,2.105587429,0.00232,6.577745295,
0.00234,2.105587429,0.00234,6.577745295,
0.00236,1.374726841,0.00236,6.212315001,
0.00238,2.836448018,0.00238,6.577745295,
0.0024,2.471017723,0.0024,6.577745295,
0.00242,2.105587429,0.00242,6.577745295,
0.00244,3.9327389,0.00244,6.212315001,
0.00246,2.471017723,0.00246,6.943175589,
0.00248,3.9327389,0.00248,6.212315001,
0.0025,5.394460077,0.0025,6.577745295,
0.00252,3.201878312,0.00252,6.577745295,
0.00254,5.394460077,0.00254,5.481454413,
0.00256,2.471017723,0.00256,6.212315001,
0.00258,1.740157135,0.00258,6.212315001,
0.0026,2.836448018,0.0026,6.577745295,
0.00262,2.105587429,0.00262,6.577745295,
0.00264,1.740157135,0.00264,6.943175589,
0.00266,0.6438662525,0.00266,6.577745295,
0.00268,0.6438662525,0.00268,6.943175589,
0.0027,0.2784359583,0.0027,6.577745295,
0.00272,0.2784359583,0.00272,6.212315001,
0.00274,0.6438662525,0.00274,7.674036178,
0.00276,-1.914145807,0.00276,6.577745295,
0.00278,-1.548715513,0.00278,6.943175589,
0.0028,-0.8178549242,0.0028,6.943175589,
0.00282,-2.645006395,0.00282,6.577745295,
0.00284,-0.8178549242,0.00284,6.943175589,
0.00286,-0.8178549242,0.00286,6.577745295,
0.00288,-4.106727572,0.00288,6.577745295,
0.0029,-3.010436689,0.0029,6.212315001,
0.00292,-3.375866983,0.00292,6.943175589,
0.00294,-2.645006395,0.00294,6.212315001,
0.00296,-3.010436689,0.00296,6.577745295,
0.00298,-3.010436689,0.00298,6.577745295,
0.003,-4.106727572,0.003,6.577745295,
0.00302,-4.472157866,0.00302,6.212315001,
0.00304,-2.645006395,0.00304,6.212315001,
0.00306,-4.472157866,0.00306,6.943175589,
0.00308,-1.914145807,0.00308,6.577745295,
0.0031,-3.010436689,0.0031,6.577745295,
0.00312,-1.914145807,0.00312,6.943175589,
0.00314,-1.183285218,0.00314,6.577745295,
0.00316,-0.08699433583,0.00316,6.577745295,
0.00318,-0.45242463,0.00318,6.577745295,
0.0032,1.009296547,0.0032,6.212315001,
0.00322,2.471017723,0.00322,6.943175589,
0.00324,-0.08699433583,0.00324,6.943175589,
0.00326,2.471017723,0.00326,6.212315001,
0.00328,2.836448018,0.00328,6.943175589,
0.0033,2.471017723,0.0033,6.577745295,
0.00332,2.471017723,0.00332,6.212315001,
0.00334,4.298169194,0.00334,6.943175589,
0.00336,4.298169194,0.00336,6.577745295,
0.00338,4.298169194,0.00338,6.212315001,
0.0034,3.9327389,0.0034,6.212315001,
0.00342,2.836448018,0.00342,6.943175589,
0.00344,2.471017723,0.00344,6.577745295,
0.00346,5.394460077,0.00346,6.943175589,
0.00348,3.567308606,0.00348,6.577745295,
0.0035,3.567308606,0.0035,6.577745295,
0.00352,3.201878312,0.00352,6.577745295,
0.00354,2.471017723,0.00354,6.212315001,
0.00356,2.105587429,0.00356,6.212315001,
0.00358,1.740157135,0.00358,5.481454413,
0.0036,1.009296547,0.0036,6.577745295,
0.00362,1.740157135,0.00362,6.212315001,
0.00364,0.6438662525,0.00364,6.577745295,
0.00366,-1.548715513,0.00366,6.212315001,
0.00368,-0.8178549242,0.00368,6.943175589,
0.0037,-1.183285218,0.0037,6.577745295,
0.00372,-1.914145807,0.00372,6.577745295,
0.00374,-1.914145807,0.00374,6.577745295,
0.00376,-0.45242463,0.00376,6.577745295,
0.00378,-3.010436689,0.00378,6.577745295,
0.0038,-3.375866983,0.0038,6.212315001,
0.00382,-5.568448748,0.00382,6.577745295,
0.00384,-3.741297278,0.00384,6.943175589,
0.00386,-3.010436689,0.00386,6.577745295,
0.00388,-3.741297278,0.00388,6.212315001,
0.0039,-3.010436689,0.0039,6.577745295,
0.00392,-3.010436689,0.00392,6.212315001,
0.00394,-4.472157866,0.00394,5.846884707,
0.00396,-4.472157866,0.00396,6.212315001,
0.00398,-2.645006395,0.00398,6.212315001,
0.004,-2.645006395,0.004,6.212315001,
0.00402,-1.183285218,0.00402,6.212315001,
0.00404,-1.183285218,0.00404,6.577745295,
0.00406,-2.645006395,0.00406,5.846884707,
0.00408,-0.45242463,0.00408,6.212315001,
0.0041,1.740157135,0.0041,6.212315001,
0.00412,-2.279576101,0.00412,5.846884707,
0.00414,0.6438662525,0.00414,6.577745295,
0.00416,3.201878312,0.00416,6.577745295,
0.00418,1.009296547,0.00418,5.846884707,
0.0042,2.471017723,0.0042,6.577745295,
0.00422,3.567308606,0.00422,6.212315001,
0.00424,2.836448018,0.00424,5.846884707,
0.00426,4.663599488,0.00426,6.212315001,
0.00428,4.298169194,0.00428,6.943175589,
0.0043,2.471017723,0.0043,5.846884707,
0.00432,3.567308606,0.00432,6.577745295,
0.00434,4.663599488,0.00434,6.212315001,
0.00436,3.9327389,0.00436,6.212315001,
0.00438,3.9327389,0.00438,6.577745295,
0.0044,4.298169194,0.0044,6.577745295,
0.00442,2.836448018,0.00442,6.212315001,
0.00444,3.567308606,0.00444,6.577745295,
0.00446,0.2784359583,0.00446,6.212315001,
0.00448,0.2784359583,0.00448,5.846884707,
0.0045,1.740157135,0.0045,6.577745295,
0.00452,1.740157135,0.00452,6.212315001,
0.00454,0.2784359583,0.00454,6.577745295,
0.00456,1.009296547,0.00456,6.577745295,
0.00458,-0.45242463,0.00458,6.212315001,
0.0046,-0.08699433583,0.0046,6.577745295,
0.00462,-0.8178549242,0.00462,6.212315001,
0.00464,-1.914145807,0.00464,6.212315001,
0.00466,-1.914145807,0.00466,7.308605883,
0.00468,-2.645006395,0.00468,6.577745295,
0.0047,-3.010436689,0.0047,6.577745295,
0.00472,-2.279576101,0.00472,6.577745295,
