"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,-2.623000183,0,6.212315001,
2e-05,-3.719291065,2e-05,5.481454413,
4e-05,-4.815581948,4e-05,5.846884707,
6e-05,-2.257569889,6e-05,5.846884707,
8e-05,-6.642733419,8e-05,5.846884707,
0.0001,-5.181012242,0.0001,5.846884707,
0.00012,-5.91187283,0.00012,6.212315001,
0.00014,-4.815581948,0.00014,5.846884707,
0.00016,-3.719291065,0.00016,5.116024118,
0.00018,-4.450151654,0.00018,5.846884707,
0.0002,-5.546442536,0.0002,5.481454413,
0.00022,-5.181012242,0.00022,5.116024118,
0.00024,-5.181012242,0.00024,5.481454413,
0.00026,-5.546442536,0.00026,5.116024118,
0.00028,-2.988430477,0.00028,5.116024118,
0.0003,-1.5267093,0.0003,5.481454413,
0.00032,-2.623000183,0.00032,5.846884707,
0.00034,0.3004421707,0.00034,5.846884707,
0.00036,0.3004421707,0.00036,5.846884707,
0.00038,-0.7958487119,0.00038,5.846884707,
0.0004,1.031302759,0.0004,5.481454413,
0.00042,0.3004421707,0.00042,5.846884707,
0.00044,2.85845423,0.00044,5.116024118,
0.00046,1.762163347,0.00046,5.846884707,
0.00048,5.781896583,0.00048,5.481454413,
0.0005,3.589314818,0.0005,5.116024118,
0.00052,3.954745112,0.00052,5.481454413,
0.00054,5.051035995,0.00054,6.212315001,
0.00056,6.147326877,0.00056,5.481454413,
0.00058,3.589314818,0.00058,5.116024118,
0.0006,5.781896583,0.0006,5.846884707,
0.00062,4.320175407,0.00062,5.481454413,
0.00064,5.781896583,0.00064,5.481454413,
0.00066,4.320175407,0.00066,5.846884707,
0.00068,4.320175407,0.00068,5.481454413,
0.0007,4.320175407,0.0007,5.481454413,
0.00072,4.320175407,0.00072,5.846884707,
0.00074,3.589314818,0.00074,5.481454413,
0.00076,3.589314818,0.00076,5.481454413,
0.00078,1.762163347,0.00078,5.481454413,
0.0008,0.6658724648,0.0008,5.481454413,
0.00082,0.6658724648,0.00082,5.481454413,
0.00084,0.3004421707,0.00084,5.116024118,
0.00086,1.031302759,0.00086,5.846884707,
0.00088,-0.7958487119,0.00088,5.481454413,
0.0009,-1.5267093,0.0009,5.481454413,
0.00092,-2.623000183,0.00092,5.846884707,
0.00094,-3.719291065,0.00094,5.481454413,
0.00096,-3.353860771,0.00096,5.481454413,
0.00098,-5.181012242,0.00098,5.481454413,
0.001,-4.815581948,0.001,5.481454413,
0.00102,-5.546442536,0.00102,6.212315001,
0.00104,-4.815581948,0.00104,5.116024118,
0.00106,-5.546442536,0.00106,5.481454413,
0.00108,-4.815581948,0.00108,5.846884707,
0.0011,-5.546442536,0.0011,5.116024118,
0.00112,-6.277303124,0.00112,5.481454413,
0.00114,-5.181012242,0.00114,6.212315001,
0.00116,-2.623000183,0.00116,5.116024118,
0.00118,-5.181012242,0.00118,5.481454413,
0.0012,-2.257569889,0.0012,5.846884707,
0.00122,-4.815581948,0.00122,5.481454413,
0.00124,-2.623000183,0.00124,5.481454413,
0.00126,-0.4304184177,0.00126,5.846884707,
0.00128,-0.7958487119,0.00128,5.481454413,
0.0013,-0.06498812352,0.0013,5.481454413,
0.00132,0.6658724648,0.00132,6.212315001,
0.00134,-0.4304184177,0.00134,5.481454413,
0.00136,0.6658724648,0.00136,5.481454413,
0.00138,2.493023936,0.00138,5.481454413,
0.0014,2.127593642,0.0014,5.481454413,
0.00142,3.589314818,0.00142,5.481454413,
0.00144,3.954745112,0.00144,5.846884707,
0.00146,3.589314818,0.00146,5.116024118,
0.00148,3.223884524,0.00148,5.116024118,
0.0015,6.147326877,0.0015,6.212315001,
0.00152,4.685605701,0.00152,5.846884707,
0.00154,6.147326877,0.00154,5.116024118,
0.00156,6.512757172,0.00156,5.846884707,
0.00158,5.416466289,0.00158,5.481454413,
0.0016,6.147326877,0.0016,5.481454413,
0.00162,3.589314818,0.00162,5.846884707,
0.00164,4.320175407,0.00164,5.481454413,
0.00166,3.589314818,0.00166,5.116024118,
0.00168,2.85845423,0.00168,5.846884707,
0.0017,2.493023936,0.0017,5.481454413,
0.00172,2.493023936,0.00172,5.846884707,
0.00174,0.3004421707,0.00174,5.846884707,
0.00176,-0.06498812352,0.00176,5.481454413,
0.00178,-0.4304184177,0.00178,5.846884707,
0.0018,0.3004421707,0.0018,5.846884707,
0.00182,-1.892139594,0.00182,5.116024118,
0.00184,-2.623000183,0.00184,5.481454413,
0.00186,-3.719291065,0.00186,6.212315001,
0.00188,-4.450151654,0.00188,5.846884707,
0.0019,-4.084721359,0.0019,5.846884707,
0.00192,-4.815581948,0.00192,5.846884707,
0.00194,-5.91187283,0.00194,5.481454413,
0.00196,-4.084721359,0.00196,5.116024118,
0.00198,-4.815581948,0.00198,5.481454413,
0.002,-4.815581948,0.002,5.481454413,
0.00202,-4.815581948,0.00202,5.846884707,
0.00204,-4.815581948,0.00204,5.481454413,
0.00206,-3.719291065,0.00206,6.943175589,
0.00208,-2.257569889,0.00208,5.481454413,
0.0021,-4.450151654,0.0021,5.481454413,
0.00212,-4.084721359,0.00212,5.116024118,
0.00214,-4.815581948,0.00214,6.212315001,
0.00216,-2.988430477,0.00216,5.116024118,
0.00218,-2.988430477,0.00218,5.481454413,
0.0022,-0.7958487119,0.0022,5.846884707,
0.00222,-1.5267093,0.00222,5.481454413,
0.00224,-0.06498812352,0.00224,5.481454413,
0.00226,0.6658724648,0.00226,5.846884707,
0.00228,-0.06498812352,0.00228,5.481454413,
0.0023,2.127593642,0.0023,5.481454413,
0.00232,2.127593642,0.00232,5.116024118,
0.00234,2.493023936,0.00234,5.481454413,
0.00236,3.954745112,0.00236,6.577745295,
0.00238,4.685605701,0.00238,5.846884707,
0.0024,3.954745112,0.0024,5.481454413,
0.00242,5.051035995,0.00242,5.481454413,
0.00244,3.954745112,0.00244,5.846884707,
0.00246,5.781896583,0.00246,4.38516353,
0.00248,6.878187466,0.00248,4.750593824,
0.0025,7.974478348,0.0025,5.846884707,
0.00252,5.416466289,0.00252,5.846884707,
0.00254,5.416466289,0.00254,5.481454413,
0.00256,3.954745112,0.00256,6.577745295,
0.00258,3.223884524,0.00258,5.481454413,
0.0026,3.954745112,0.0026,5.481454413,
0.00262,2.127593642,0.00262,5.846884707,
0.00264,2.493023936,0.00264,5.481454413,
0.00266,2.127593642,0.00266,4.019733236,
0.00268,1.031302759,0.00268,5.846884707,
0.0027,-0.06498812352,0.0027,5.846884707,
0.00272,-0.4304184177,0.00272,5.481454413,
