"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,-4.830593824,0,4.38516353,
2e-05,-2.272581765,2e-05,4.38516353,
4e-05,-4.099733236,4e-05,4.750593824,
6e-05,-1.541721177,6e-05,3.654302942,
8e-05,-3.368872648,8e-05,4.750593824,
0.0001,-3.734302942,0.0001,5.116024118,
0.00012,-4.099733236,0.00012,4.019733236,
0.00014,-4.099733236,0.00014,4.750593824,
0.00016,-3.368872648,0.00016,4.38516353,
0.00018,-1.907151471,0.00018,4.38516353,
0.0002,1.747151471,0.0002,4.019733236,
0.00022,-0.4454302942,0.00022,4.38516353,
0.00024,-1.176290883,0.00024,4.38516353,
0.00026,-0.8108605883,0.00026,5.116024118,
0.00028,-1.541721177,0.00028,4.750593824,
0.0003,1.016290883,0.0003,4.019733236,
0.00032,0.2854302942,0.00032,4.38516353,
0.00034,-0.08,0.00034,4.019733236,
0.00036,1.381721177,0.00036,4.38516353,
0.00038,3.939733236,0.00038,4.750593824,
0.0004,1.381721177,0.0004,4.019733236,
0.00042,1.381721177,0.00042,4.019733236,
0.00044,2.843442353,0.00044,4.750593824,
0.00046,2.843442353,0.00046,4.38516353,
0.00048,3.208872648,0.00048,4.019733236,
0.0005,1.747151471,0.0005,4.019733236,
0.00052,5.036024118,0.00052,4.019733236,
0.00054,3.208872648,0.00054,4.38516353,
0.00056,4.30516353,0.00056,4.019733236,
0.00058,4.30516353,0.00058,4.38516353,
0.0006,4.670593824,0.0006,4.38516353,
0.00062,3.574302942,0.00062,3.654302942,
0.00064,3.574302942,0.00064,4.019733236,
0.00066,2.112581765,0.00066,4.019733236,
0.00068,2.843442353,0.00068,4.38516353,
0.0007,3.208872648,0.0007,3.654302942,
0.00072,-0.4454302942,0.00072,4.019733236,
0.00074,1.381721177,0.00074,4.019733236,
0.00076,1.381721177,0.00076,4.38516353,
0.00078,0.6508605883,0.00078,4.019733236,
0.0008,-1.176290883,0.0008,3.654302942,
0.00082,-1.176290883,0.00082,4.019733236,
0.00084,-0.8108605883,0.00084,4.019733236,
0.00086,-1.541721177,0.00086,4.019733236,
0.00088,-0.8108605883,0.00088,4.019733236,
0.0009,-0.8108605883,0.0009,4.019733236,
0.00092,-2.638012059,0.00092,3.654302942,
0.00094,-2.638012059,0.00094,4.38516353,
0.00096,-3.003442353,0.00096,4.019733236,
0.00098,-3.003442353,0.00098,4.019733236,
0.001,-3.003442353,0.001,4.38516353,
0.00102,-3.368872648,0.00102,4.38516353,
0.00104,-1.907151471,0.00104,3.654302942,
0.00106,-4.099733236,0.00106,4.019733236,
0.00108,-2.272581765,0.00108,4.019733236,
0.0011,-3.368872648,0.0011,4.38516353,
0.00112,-2.638012059,0.00112,4.38516353,
0.00114,-1.907151471,0.00114,4.019733236,
0.00116,-2.272581765,0.00116,3.654302942,
0.00118,-1.176290883,0.00118,4.38516353,
0.0012,-1.541721177,0.0012,4.38516353,
0.00122,-1.541721177,0.00122,4.019733236,
0.00124,0.6508605883,0.00124,4.38516353,
0.00126,-0.08,0.00126,4.019733236,
0.00128,-1.907151471,0.00128,3.654302942,
0.0013,1.747151471,0.0013,4.750593824,
0.00132,1.016290883,0.00132,4.019733236,
0.00134,1.381721177,0.00134,4.019733236,
0.00136,1.747151471,0.00136,4.750593824,
0.00138,3.208872648,0.00138,4.38516353,
0.0014,2.478012059,0.0014,3.654302942,
0.00142,3.574302942,0.00142,4.019733236,
0.00144,2.843442353,0.00144,4.750593824,
0.00146,3.939733236,0.00146,4.019733236,
0.00148,3.574302942,0.00148,4.38516353,
0.0015,3.574302942,0.0015,4.019733236,
0.00152,3.208872648,0.00152,4.38516353,
0.00154,2.478012059,0.00154,4.38516353,
0.00156,4.30516353,0.00156,4.38516353,
0.00158,2.112581765,0.00158,4.019733236,
0.0016,2.843442353,0.0016,4.38516353,
0.00162,2.112581765,0.00162,4.019733236,
0.00164,1.016290883,0.00164,3.654302942,
0.00166,1.381721177,0.00166,4.38516353,
0.00168,1.016290883,0.00168,4.019733236,
0.0017,-0.8108605883,0.0017,4.019733236,
0.00172,0.2854302942,0.00172,4.750593824,
0.00174,-0.08,0.00174,4.38516353,
0.00176,-1.907151471,0.00176,4.38516353,
0.00178,-0.8108605883,0.00178,4.750593824,
0.0018,-0.4454302942,0.0018,4.38516353,
0.00182,-1.541721177,0.00182,5.116024118,
0.00184,-2.272581765,0.00184,4.38516353,
0.00186,-3.003442353,0.00186,4.38516353,
0.00188,-3.003442353,0.00188,4.38516353,
0.0019,-3.368872648,0.0019,5.116024118,
