"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,-2.641015896,0,4.38516353,
2e-05,-3.00644619,2e-05,4.38516353,
4e-05,-3.371876485,4e-05,4.019733236,
6e-05,-3.737306779,6e-05,4.750593824,
8e-05,-4.468167367,8e-05,4.38516353,
0.0001,-3.00644619,0.0001,4.019733236,
0.00012,-2.641015896,0.00012,4.750593824,
0.00014,-2.641015896,0.00014,4.019733236,
0.00016,-2.641015896,0.00016,4.38516353,
0.00018,-2.275585602,0.00018,4.38516353,
0.0002,-0.8138644254,0.0002,3.654302942,
0.00022,-1.17929472,0.00022,4.38516353,
0.00024,-0.4484341312,0.00024,4.38516353,
0.00026,-1.17929472,0.00026,4.019733236,
0.00028,1.013287045,0.00028,4.750593824,
0.0003,1.013287045,0.0003,4.38516353,
0.00032,3.205868811,0.00032,4.38516353,
0.00034,2.109577928,0.00034,4.750593824,
0.00036,2.109577928,0.00036,4.38516353,
0.00038,3.571299105,0.00038,3.654302942,
0.0004,3.571299105,0.0004,4.38516353,
0.00042,3.571299105,0.00042,4.38516353,
0.00044,2.475008222,0.00044,4.38516353,
0.00046,2.840438516,0.00046,4.019733236,
0.00048,5.033020281,0.00048,4.750593824,
0.0005,3.571299105,0.0005,4.38516353,
0.00052,3.205868811,0.00052,4.750593824,
0.00054,4.667589987,0.00054,4.38516353,
0.00056,5.76388087,0.00056,4.750593824,
0.00058,3.205868811,0.00058,4.38516353,
0.0006,3.936729399,0.0006,4.38516353,
0.00062,3.205868811,0.00062,4.750593824,
0.00064,1.744147634,0.00064,4.019733236,
0.00066,2.840438516,0.00066,4.019733236,
0.00068,0.2824264572,0.00068,4.750593824,
0.0007,1.013287045,0.0007,4.019733236,
0.00072,-0.08300383702,0.00072,4.38516353,
0.00074,-0.4484341312,0.00074,4.750593824,
0.00076,-0.4484341312,0.00076,4.38516353,
0.00078,-1.910155308,0.00078,3.654302942,
0.0008,-1.544725014,0.0008,5.116024118,
0.00082,-3.00644619,0.00082,4.38516353,
0.00084,-2.275585602,0.00084,4.019733236,
0.00086,-3.00644619,0.00086,4.750593824,
0.00088,-2.641015896,0.00088,5.481454413,
0.0009,-3.00644619,0.0009,4.38516353,
0.00092,-3.371876485,0.00092,4.750593824,
0.00094,-5.56445825,0.00094,4.019733236,
0.00096,-3.371876485,0.00096,4.019733236,
0.00098,-3.737306779,0.00098,3.288872648,
0.001,-3.737306779,0.001,4.750593824,
0.00102,-7.39160972,0.00102,4.019733236,
0.00104,-2.641015896,0.00104,4.750593824,
0.00106,-3.371876485,0.00106,3.654302942,
0.00108,-5.929888544,0.00108,4.019733236,
0.0011,-2.275585602,0.0011,4.38516353,
