"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,2.853506304,0,4.38516353,
2e-05,1.757215421,2e-05,4.750593824,
4e-05,-0.800796638,4e-05,4.38516353,
6e-05,1.757215421,6e-05,4.38516353,
8e-05,0.6609245386,8e-05,4.750593824,
0.0001,-1.166226932,0.0001,4.750593824,
0.00012,-0.4353663439,0.00012,4.38516353,
0.00014,-3.358808697,0.00014,4.750593824,
0.00016,-1.897087521,0.00016,4.38516353,
0.00018,-2.627948109,0.00018,4.019733236,
0.0002,-3.358808697,0.0002,4.750593824,
0.00022,-4.820529874,0.00022,4.38516353,
0.00024,-0.4353663439,0.00024,4.38516353,
0.00026,-4.820529874,0.00026,4.38516353,
0.00028,-3.358808697,0.00028,4.38516353,
0.0003,-3.358808697,0.0003,4.019733236,
0.00032,-2.627948109,0.00032,4.38516353,
0.00034,-2.993378403,0.00034,4.38516353,
0.00036,-3.724238991,0.00036,4.38516353,
0.00038,-3.358808697,0.00038,4.750593824,
0.0004,-2.993378403,0.0004,4.38516353,
0.00042,-3.724238991,0.00042,4.019733236,
0.00044,-1.531657226,0.00044,5.116024118,
0.00046,-2.262517815,0.00046,4.38516353,
0.00048,-1.166226932,0.00048,4.019733236,
0.0005,-1.166226932,0.0005,5.116024118,
0.00052,-0.800796638,0.00052,4.019733236,
0.00054,1.026354833,0.00054,4.019733236,
0.00056,-1.166226932,0.00056,4.38516353,
0.00058,0.6609245386,0.00058,4.750593824,
0.0006,3.584366892,0.0006,4.019733236,
0.00062,1.026354833,0.00062,4.750593824,
0.00064,1.391785127,0.00064,4.019733236,
0.00066,2.122645715,0.00066,4.38516353,
0.00068,2.853506304,0.00068,4.750593824,
0.0007,4.680657775,0.0007,4.38516353,
0.00072,2.853506304,0.00072,4.38516353,
0.00074,3.584366892,0.00074,4.750593824,
0.00076,3.584366892,0.00076,5.116024118,
0.00078,3.218936598,0.00078,4.38516353,
0.0008,3.218936598,0.0008,4.38516353,
0.00082,3.218936598,0.00082,4.38516353,
0.00084,3.218936598,0.00084,4.38516353,
0.00086,2.122645715,0.00086,4.38516353,
0.00088,2.853506304,0.00088,4.38516353,
0.0009,2.48807601,0.0009,4.38516353,
0.00092,2.122645715,0.00092,4.750593824,
0.00094,0.6609245386,0.00094,4.750593824,
0.00096,0.6609245386,0.00096,3.654302942,
0.00098,1.026354833,0.00098,5.116024118,
0.001,0.2954942445,0.001,4.38516353,
0.00102,0.6609245386,0.00102,4.750593824,
0.00104,-0.4353663439,0.00104,4.750593824,
0.00106,-1.531657226,0.00106,4.019733236,
0.00108,-0.800796638,0.00108,4.38516353,
0.0011,-1.897087521,0.0011,5.116024118,
0.00112,-2.627948109,0.00112,4.750593824,
0.00114,-2.627948109,0.00114,4.38516353,
0.00116,-2.627948109,0.00116,4.750593824,
