"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,2.649669286,0,1.827151471,
2e-05,0.4570875206,2e-05,1.461721177,
4e-05,-0.639203362,4e-05,0.7308605883,
6e-05,-0.639203362,6e-05,1.827151471,
8e-05,1.187948109,8e-05,1.827151471,
0.0001,-0.639203362,0.0001,0.7308605883,
0.00012,-0.639203362,0.00012,1.827151471,
0.00014,-0.2737730678,0.00014,2.923442353,
0.00016,-0.2737730678,0.00016,1.461721177,
0.00018,-0.2737730678,0.00018,1.461721177,
0.0002,0.09165722638,0.0002,1.827151471,
0.00022,0.4570875206,0.00022,1.461721177,
0.00024,1.187948109,0.00024,2.192581765,
0.00026,0.8225178147,0.00026,1.827151471,
0.00028,-0.639203362,0.00028,1.096290883,
0.0003,0.09165722638,0.0003,1.827151471,
0.00032,1.918808697,0.00032,1.827151471,
0.00034,0.09165722638,0.00034,1.096290883,
0.00036,-0.639203362,0.00036,1.461721177,
0.00038,1.187948109,0.00038,1.827151471,
0.0004,2.284238991,0.0004,1.096290883,
0.00042,0.4570875206,0.00042,1.827151471,
0.00044,0.09165722638,0.00044,1.461721177,
0.00046,-0.639203362,0.00046,1.096290883,
0.00048,0.09165722638,0.00048,1.827151471,
0.0005,0.8225178147,0.0005,2.192581765,
0.00052,0.4570875206,0.00052,2.192581765,
0.00054,-0.639203362,0.00054,2.192581765,
0.00056,1.187948109,0.00056,2.192581765,
0.00058,-0.639203362,0.00058,1.827151471,
0.0006,-0.2737730678,0.0006,1.827151471,
0.00062,0.09165722638,0.00062,2.192581765,
0.00064,-0.639203362,0.00064,1.096290883,
0.00066,0.8225178147,0.00066,1.827151471,
0.00068,-0.2737730678,0.00068,2.192581765,
0.0007,-0.639203362,0.0007,2.192581765,
0.00072,-0.2737730678,0.00072,1.461721177,
0.00074,-0.639203362,0.00074,1.461721177,
0.00076,-0.639203362,0.00076,2.192581765,
0.00078,0.8225178147,0.00078,1.827151471,
0.0008,0.4570875206,0.0008,2.192581765,
0.00082,0.4570875206,0.00082,1.827151471,
0.00084,-0.2737730678,0.00084,2.192581765,
0.00086,-0.639203362,0.00086,1.461721177,
0.00088,-0.639203362,0.00088,2.192581765,
0.0009,-0.639203362,0.0009,1.827151471,
0.00092,-0.2737730678,0.00092,1.827151471,
0.00094,-0.639203362,0.00094,1.827151471,
0.00096,-0.639203362,0.00096,1.461721177,
0.00098,0.09165722638,0.00098,1.461721177,
0.001,-0.639203362,0.001,1.827151471,
0.00102,-0.639203362,0.00102,1.461721177,
0.00104,-0.639203362,0.00104,1.827151471,
0.00106,-0.2737730678,0.00106,1.827151471,
0.00108,-0.639203362,0.00108,1.096290883,
0.0011,0.09165722638,0.0011,1.827151471,
0.00112,-0.2737730678,0.00112,1.827151471,
0.00114,-0.2737730678,0.00114,1.827151471,
0.00116,1.553378403,0.00116,2.558012059,
0.00118,-0.639203362,0.00118,2.192581765,
0.0012,-0.2737730678,0.0012,1.461721177,
0.00122,0.09165722638,0.00122,2.192581765,
0.00124,-0.2737730678,0.00124,1.827151471,
0.00126,-0.2737730678,0.00126,1.461721177,
0.00128,-0.639203362,0.00128,2.558012059,
0.0013,-0.639203362,0.0013,1.461721177,
0.00132,-0.2737730678,0.00132,1.827151471,
0.00134,-0.639203362,0.00134,2.192581765,
0.00136,-0.639203362,0.00136,1.827151471,
0.00138,-0.639203362,0.00138,1.827151471,
0.0014,0.09165722638,0.0014,2.192581765,
0.00142,-0.2737730678,0.00142,1.827151471,
0.00144,-0.2737730678,0.00144,1.827151471,
0.00146,-0.2737730678,0.00146,2.192581765,
0.00148,-0.639203362,0.00148,1.827151471,
0.0015,-0.639203362,0.0015,1.827151471,
0.00152,2.284238991,0.00152,2.192581765,
0.00154,-0.2737730678,0.00154,1.461721177,
0.00156,-0.2737730678,0.00156,1.827151471,
0.00158,0.4570875206,0.00158,2.192581765,
0.0016,-0.2737730678,0.0016,1.827151471,
0.00162,-0.2737730678,0.00162,1.827151471,
0.00164,0.09165722638,0.00164,2.192581765,
0.00166,1.187948109,0.00166,1.461721177,
0.00168,-0.2737730678,0.00168,1.827151471,
0.0017,-0.2737730678,0.0017,2.192581765,
0.00172,-0.2737730678,0.00172,1.461721177,
0.00174,-0.639203362,0.00174,1.827151471,
0.00176,0.09165722638,0.00176,1.461721177,
0.00178,-0.639203362,0.00178,1.827151471,
0.0018,0.8225178147,0.0018,1.461721177,
0.00182,0.4570875206,0.00182,1.827151471,
0.00184,-0.2737730678,0.00184,1.461721177,
0.00186,-0.639203362,0.00186,2.192581765,
0.00188,-0.2737730678,0.00188,2.192581765,
0.0019,-0.639203362,0.0019,1.461721177,
0.00192,0.4570875206,0.00192,1.827151471,
0.00194,0.4570875206,0.00194,2.192581765,
0.00196,-0.639203362,0.00196,1.827151471,
0.00198,0.4570875206,0.00198,1.461721177,
0.002,0.8225178147,0.002,1.827151471,
0.00202,-0.639203362,0.00202,1.827151471,
0.00204,-0.639203362,0.00204,2.192581765,
0.00206,0.8225178147,0.00206,2.192581765,
0.00208,-0.639203362,0.00208,1.461721177,
0.0021,-0.639203362,0.0021,1.827151471,
0.00212,-0.639203362,0.00212,2.192581765,
0.00214,-0.2737730678,0.00214,1.461721177,
0.00216,0.8225178147,0.00216,1.461721177,
