"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,1.023131738,0,4.750593824,
2e-05,1.023131738,2e-05,4.019733236,
4e-05,0.6577014434,4e-05,4.019733236,
6e-05,-0.07315914489,6e-05,4.019733236,
8e-05,-1.900310616,8e-05,4.019733236,
0.0001,-1.169450027,0.0001,3.654302942,
0.00012,-3.362031792,0.00012,4.38516353,
0.00014,-1.169450027,0.00014,4.38516353,
0.00016,-2.26574091,0.00016,4.019733236,
0.00018,-4.458322675,0.00018,4.38516353,
0.0002,-2.26574091,0.0002,4.750593824,
0.00022,-4.092892381,0.00022,4.019733236,
0.00024,-3.727462087,0.00024,4.38516353,
0.00026,-2.26574091,0.00026,4.019733236,
0.00028,-4.823752969,0.00028,4.019733236,
0.0003,-3.362031792,0.0003,4.38516353,
0.00032,-2.996601498,0.00032,4.019733236,
0.00034,-4.092892381,0.00034,4.38516353,
0.00036,-2.26574091,0.00036,4.38516353,
0.00038,-0.8040197332,0.00038,4.38516353,
0.0004,-3.727462087,0.0004,4.019733236,
0.00042,-1.534880322,0.00042,4.38516353,
0.00044,-2.26574091,0.00044,4.38516353,
0.00046,-1.534880322,0.00046,4.019733236,
0.00048,-0.07315914489,0.00048,4.019733236,
0.0005,-1.169450027,0.0005,4.38516353,
0.00052,-0.4385894391,0.00052,3.654302942,
0.00054,0.6577014434,0.00054,4.38516353,
0.00056,1.388562032,0.00056,4.38516353,
0.00058,1.023131738,0.00058,4.750593824,
0.0006,2.484852914,0.0006,4.750593824,
0.00062,2.850283208,0.00062,4.38516353,
0.00064,1.753992326,0.00064,4.019733236,
0.00066,3.581143797,0.00066,4.38516353,
0.00068,2.850283208,0.00068,4.38516353,
0.0007,3.946574091,0.0007,4.019733236,
0.00072,4.677434679,0.00072,4.38516353,
0.00074,4.312004385,0.00074,4.38516353,
0.00076,4.677434679,0.00076,4.019733236,
0.00078,4.312004385,0.00078,3.654302942,
0.0008,4.312004385,0.0008,4.019733236,
0.00082,3.215713503,0.00082,4.019733236,
0.00084,2.484852914,0.00084,4.019733236,
