"A0_accX_x","A0_accX_y","A1_rmsX_x","A1_rmsX_y"
0,-6.870601133,0,7.308605883,
2e-05,-6.505170839,2e-05,7.308605883,
4e-05,-8.697752604,4e-05,6.212315001,
6e-05,-7.966892015,6e-05,7.308605883,
8e-05,-7.236031427,8e-05,6.943175589,
0.0001,-8.33232231,0.0001,7.308605883,
0.00012,-8.33232231,0.00012,6.943175589,
0.00014,-5.77431025,0.00014,6.577745295,
0.00016,-5.043449662,0.00016,7.308605883,
0.00018,-5.408879956,0.00018,7.308605883,
0.0002,-4.312589074,0.0002,7.308605883,
0.00022,-2.120007309,0.00022,6.943175589,
0.00024,-1.38914672,0.00024,8.77032706,
0.00026,0.8034350448,0.00026,7.308605883,
0.00028,-1.38914672,0.00028,6.943175589,
0.0003,0.07257445642,0.0003,7.674036178,
0.00032,2.630586516,0.00032,7.308605883,
0.00034,2.265156221,0.00034,8.77032706,
0.00036,4.823168281,0.00036,7.674036178,
0.00038,4.823168281,0.00038,7.674036178,
0.0004,5.919459163,0.0004,6.943175589,
0.00042,7.746610634,0.00042,7.674036178,
0.00044,6.284889457,0.00044,7.674036178,
0.00046,6.650319752,0.00046,6.943175589,
0.00048,7.015750046,0.00048,7.308605883,
0.0005,7.38118034,0.0005,7.674036178,
0.00052,6.284889457,0.00052,6.943175589,
0.00054,8.842901517,0.00054,6.943175589,
0.00056,8.842901517,0.00056,7.674036178,
0.00058,7.38118034,0.00058,6.943175589,
0.0006,8.112040928,0.0006,7.674036178,
0.00062,8.477471222,0.00062,7.674036178,
0.00064,5.554028869,0.00064,8.039466472,
0.00066,5.919459163,0.00066,7.308605883,
0.00068,5.919459163,0.00068,6.943175589,
0.0007,2.265156221,0.0007,6.943175589,
0.00072,1.899725927,0.00072,6.943175589,
0.00074,1.168865339,0.00074,8.039466472,
0.00076,-1.754577014,0.00076,6.943175589,
0.00078,-1.023716426,0.00078,7.674036178,
0.0008,-2.485437603,0.0008,8.039466472,
0.00082,-1.023716426,0.00082,6.943175589,
0.00084,-4.312589074,0.00084,6.577745295,
